row_id|at_merchantid|at_transactioncity|at_transactionstateprovince|at_transactionpostalcode1|at_transactionpostalcode2|at_transactioncountrycode|at_transactiondescription|at_transactiondescription2|at_mcccode
629||||||||Saks Card        |
633||||||||LIPA             |
635||||||||CAPITAL ONE AUTO |
639||||||||ard ending in 0872|
643||||||||CAPITAL ONE      |
654||||||||ard ending in 8697|
655||||||||ADP TX/FINCL SVC |
657||||||||VZ WIRELESS VE   |
658||||||||PRIMERICA LIFE   |
661||||||||ard ending in 0189|
683||||||||AM-HONDA         |
688||||||||FPL DIRECT DEBIT |
690||||||||DISCOVER BANK    |
691||||||||KOHL'S DEPT STRS |
693||||||||Nissan           |
698||||||||UnitedHealthcare |
701||||||||SETF CONSUMER AB |
705||||||||ard ending in 5164|
708||||||||CENTURYLINK      |
717||||||||CHASE            |
718||||||||GEICO            |
727||||||||ard ending in 7240|
729||||||||ADP TX/FINCL SVC |
730||||||||ATT              |
738||||||||GIUSTO,HAZEL     |
741||||||||T.M.C.C          |
750||||||||MACYS WEB PYMT   |
764||||||||XOOM.COM         |
765||||||||NORDSTROM        |
767||||||||FPL DIRECT DEBIT |
773||||||||ard ending in 0458|
778||||||||REM COLL                  PP|
782||||||||SPNG FIN PPD PAY |
786||||||||VERIZON AGENT WE |
788||||||||MERCH BANKCARD   |
791||||||||PAYPAL           |
796||||||||VZ WIRELESS VE   |
804||||||||ard ending in 0196|
806||||||||WF EFS STDNT LN  |
808||||||||STATE FARM RO 27 |
810||||||||BK OF AM CRD ACH |
813||||||||CITIMORTGAGE INC |
818||||||||PFG - AFI        AR PAYMENT|
828||||||||FLAGSTAR BANK    |
831||||||||ARDC             |
832||||||||SETERUS, INC.    |
835||||||||SHELL            |
837||||||||ProgressEngyFl   |
853||||||||ard ending in 0881|
856||||||||CREDIT FIRST NA  |
865||||||||CITI BANKCARD    |
866||||||||VERIZON          |
867||||||||Health Care Serv |
869||||||||FIDELITY         |
871||||||||CHASE            |
881||||||||BARCLAYCARD US   |
883||||||||BANK OF AMERICA  |
899||||||||FIDELITY         |
902||||||||ard ending in 2769|
906||||||||Public Storage I |
914||||||||BLUE SHIELD OF C |
921||||||||FRANCHISE TAX BO |
922||||||||AMERICAN FUNDS  I|
924||||||||CON ED OF NY     |
925||||||||CORAL TREE PLAZA |
926||||||||ALLY             |
927||||||||Gap Visa         |
929||||||||MERRICK BANK COR |
930||||||||ard ending in 6810|
932||||||||BEST BUY         |
937||||||||ard ending in 2306|
941||||||||STATE FARM RO 27 |
943||||||||YELLOWSTONE CAP  |
948||||||||TESLA MOTORS MA       |
950||||||||NY ADV ACH       |
956||||||||FNC INS BIW ADV  |
960||||||||TD AUTO FINANCE  |
968||||||||SEABOARD MARINE       |
976||||||||CHASE            |
978||||||||American Express |
980||||||||American Express |
984||||||||CAPITAL ONE      |
985||||||||THE STUDENT LOAN |
986||||||||UNITEDHEALTHCARE |
990||||||||STATE FARM RO 08 |
999||||||||ard ending in 1557|
1000||||||||ATT              |
1001||||||||PAYPAL           |
1002||||||||AMER FAMILY (WI) |
1003||||||||STATE FARM RO 27 |
1009||||||||GEICO            |
1010||||||||ATT              |
1014||||||||STATE FARM RO 27 |
1016||||||||SAFECO INSURANCE |
1017||||||||IL DEPT OF REVEN |
1022||||||||ard ending in 0929|
1028||||||||MERCURY CASUALTY |
1035||||||||GEICO            |
1038||||||||ard ending in 2794|
1043||||||||PAYPAL           |
1047||||||||AMAZON MARKETPLA |
1055||||||||CITIBANK, N.A.   |
1067||||||||USAA CHK-INTRNT  |
1072||||||||VO,DIEC          |
1080||||||||ATT              |
1082||||||||  CHK ...2327 transaction#: |
1084||||||||ard ending in 0263|
1085||||||||ACS              |
1087||||||||MIDLAND NATIONAL |
1088||||||||DISCOVER         |
1090||||||||ard ending in 8444|
1099||||||||SPRINT8006396111 |
1100||||||||ard ending in 6565|
1103||||||||Pacific Ridge    |
1104|||||||| 4970466298 To Deutsch (_###|
1114||||||||SPNG FIN PPD PAY |
1117||||||||ALLSTATE INS CO  |
1118||||||||VZ WIRELESS VE   |
1119||||||||DISCOVER         |
1121||||||||ard ending in 2583|
1124||||||||KIRBY SOLA SALON |
1125||||||||ard ending in 5390|
1127||||||||MOSTERT,CHRISTIA |
1132||||||||T.M.C.C          |
1136||||||||UNITED FIN CAS   |
1143||||||||FPL DIRECT DEBIT |
1145||||||||ard ending in 5951|
1150||||||||FLORIDA POWER &  |
1151||||||||Blue Cross Blue  |
1157||||||||IRS              |
1161||||||||COMCAST          |
1169||||||||Synchrony Bank   |
1172||||||||SYNCHRONY BANK   |
1173||||||||WU SANTANDER CSM |
1174||||||||CREDIT CARD PYMT |
1178||||||||ATT              |
1179||||||||INTELLIPAYMENT   |
1182||||||||Colorado 529 ACH |
1184||||||||LTCG INC         |
1188||||||||CITI AUTOPAY     |
1194||||||||CAPITAL ONE      |
1202||||||||VENTRA SERVICES  |
1213||||||||Nissan           |
1214||||||||SPRINT8006396111 |
1215||||||||FRANCHISE TAX BO |
1216||||||||FARMERS INS      |
1221||||||||Chevron CC       |
1225||||||||SPRINT8006396111 |
1228||||||||MACYS WEB PYMT   |
1242||||||||DEPT EDUCATION   |
1256||||||||...1896 CHK transaction#:|
1260||||||||2553  MAPFUNDINV |
1265||||||||PAYPAL           |
1266||||||||ard ending in 8690|
1276||||||||ard ending in 4005|
1280||||||||PROG CASUALTY    |
1281||||||||STONEGATE MTG    |
1283||||||||2600 North       |
1302||||||||EBPA             |
1308||||||||INVESTAR BANK    |
1310||||||||WESTERN FCU      |
1312||||||||DISCOVER         |
1314||||||||CAPITAL ONE      |
1317||||||||IL DEPT OF REVEN |
1324||||||||ProgressEngyFl   |
1331||||||||PRINCIPAL-ICS.   |
1332||||||||AMERICAN GENERAL |
1333||||||||DISCOVER         |
1340||||||||American Express |
1341||||||||IRS              |
1348||||||||NATIONWIDE BA    |
1360||||||||BK OF AMER VI/MC |
1361||||||||KEY BANK         |
1371||||||||Bank of America  |
1378||||||||DISCOVER         |
1385||||||||ALLY BANK        |
1386||||||||ST OF CA DMV     |
1390||||||||PROG WEST        |
1392||||||||  CHK ...8819 transaction#: |
1400||||||||ALLSTATE NBINDCO |
1401||||||||STL              |
1402||||||||INTEGON NATIONAL |
1406||||||||ATT              |
1412||||||||BCBS HEALTH INS  |
1413||||||||COMPASSION INT'L |
1414||||||||USAA FSB         |
1416||||||||CON ED OF NY     |
1419||||||||AMERICAN EXPRESS      |
1420||||||||UESP             |
1421||||||||DISCOVER         |
1423||||||||CH PMT    M2096           WE|
1425||||||||XCEL ENERGY-PSCO |
1429||||||||American Express |
1437||||||||CARDMEMBER SERV  |
1447||||||||CAPITAL ONE AUTO |
1454||||||||PROG SECURITY    |
1455||||||||VZ WIRELESS VE   |
1457||||||||ard ending in 0330|
1462||||||||JCPENNEY         |
1464||||||||CARDMEMBER SERV  |
1465||||||||CAPITAL ONE      |
1466||||||||ATHENE ANNUITY   |
1471||||||||Bank of America  |
1478||||||||COX COMM LAS     |
1482||||||||ATT              |
1492||||||||SECURITY NATL IN |
1494||||||||VZ WIRELESS VE   |
1504||||||||ALLSTATE INS CO  |
1505||||||||Payroll          |
1514||||||||DUKE ENERGY IN   |
1522||||||||XCEL ENERGY-PSCO |
1523||||||||CAPITAL ONE      |
1528||||||||CAPITAL ONE      |
1538||||||||UCS ONLINE       |
1543||||||||CAPITAL ONE      |
1547||||||||CITY OF SIMI DRF |
1548||||||||Credit One Bank  |
1549||||||||FLAM,SHIRA D     |
1550||||||||Bank of America  |
1555||||||||DISCOVER         |
1557||||||||LIBERTY MUTUAL   |
1559||||||||CHASE            |
1565||||||||AAA INSURANCE    |
1567||||||||ard ending in 3176|
1574||||||||Southern Fast Lo |
1586||||||||PGANDE           |
1590||||||||ATT              |
1591||||||||SELCO Comm CU    |
1592||||||||VZ WIRELESS VE   |
1593||||||||Old Navy CC      |
1598||||||||CHASE            |
1601||||||||NAVIENT          |
1606||||||||ard ending in 7608|
1611||||||||CAPITAL ONE AUTO |
1612||||||||PAYPAL           |
1616||||||||  CHK ...1194 transaction#: |
1620||||||||PAYPAL           |
1625||||||||NMLS 1-855-665-7 |
1626||||||||ATT              |
1631||||||||TARGET CARD SRVC |
1633||||||||BK OF AM CRD ACH |
1635||||||||GEICO            |
1636||||||||PROG CLASSIC     |
1641||||||||BK OF AMER VI/MC |
1642|||||||| MMA ...2627 transaction#: 4|
1645||||||||NAVIENT-FDR      |
1646||||||||CAPITAL ONE AUTO |
1648||||||||ard ending in 8369|
1659||||||||CAPITAL ONE      |
1677||||||||P.G.E.           |
1684||||||||CHASE            |
1685||||||||SUNTRUST LN 656  |
1686||||||||NYS TAX & FINANC |
1688||||||||PATEL ANUJA      |
1689||||||||  CHK ...0562 transaction#: |
1691||||||||ard ending in 8041|
1692||||||||CHASE            |
1695||||||||ard ending in 4205|
1698||||||||ard ending in 7585|
1699||||||||THE GUARDIAN     |
1704||||||||Infiniti         |
1708||||||||T.M.C.C          |
1711||||||||BARCLAYCARD US   |
1714||||||||INFINITI FINANCI |
1719||||||||DISCOVER         |
1720||||||||AT&T INC.        |
1727||||||||VERIZON          |
1730||||||||American Express |
1733||||||||AMERICAN EXPRESS |
1735||||||||NFCU             |
1737||||||||ard ending in 0846|
1738||||||||STATE FARM RO 27 |
1765||||||||PAYPAL           |
1767||||||||COMENITY PAY OT  |
1771||||||||UCS ONLINE       |
1778||||||||PRINCIPAL-ICS.   |
1783||||||||VGI 529 ACH      |
1787||||||||DISCOVER         |
1800||||||||XCEL ENERGY-PSCO |
1806||||||||CHASE            |
1840||||||||ard ending in 0107|
1847||||||||ard ending in 0867|
1848||||||||CAPITAL ONE      |
1853||||||||ard ending in 3404|
1858||||||||VZ WIRELESS VW   |
1859||||||||TARGET DEBIT CRD |
1876||||||||American Express |
1879||||||||VENMO            |
1884||||||||CAPITAL ONE      |
1894||||||||ard ending in 0689|
1895||||||||YIDELITY      0  |
1896||||||||GEICO            |
1898||||||||J S RSTAURANT IN      |
1904||||||||BCBS HEALTH INS  |
1905||||||||COMENITY PAY NS  |
1910||||||||ard ending in 0942|
1911||||||||ALLSTATE NBINDCO |
1914||||||||SMALL BUSINESS   |
1918||||||||GRANITE STATE-DL |
1919||||||||QUICKEN LOANS    |
1921||||||||HEALTH NET       |
1922||||||||Axis Advance LLC |
1931||||||||UNITEDHEALTHCARE |
1934||||||||Sams Club CC     |
1948||||||||Insurance        |
1952||||||||ROBERTS,ANASTACI |
1955||||||||CHECK N GO       |
1959||||||||ard ending in 2475|
1967||||||||AMERICAN UNITED  |
1969||||||||DISCOVER         |
1974||||||||FMERIT CONSUMLOA |
1991||||||||ADP TX/FINCL SVC |
1993||||||||WU SANTANDER CSM |
1995||||||||American Express |
1996||||||||UnitedHealthcare |
1997||||||||5/3 INSTALL LOAN |
1998||||||||GREAT LAKES      |
1999||||||||CON ED OF NY     |
2000||||||||COMCAST          |
2001||||||||ATT              |
2008||||||||ard ending in 6069|
2011||||||||ard ending in 7753|
2021||||||||CAPITAL ONE      |
2022||||||||Louisville Gas & |
2024||||||||DISCOVER         |
2034||||||||SIMPLE           |
2039||||||||BANKCARD         |
2043||||||||TFS 888-729-2413 |
2044||||||||COMM OF MASS EFT      |
2049||||||||ard ending in 6829|
2055||||||||FARM BUREAU-MICH |
2064||||||||SYSCO CORPN      |
2066||||||||WU CREDIT ACCEPT |
2071||||||||ard ending in 0708|
2082||||||||Synchrony Bank   |
2089||||||||CHASE            |
2091||||||||REPUBLICSERVICES |
2092||||||||College Savings  |
2099||||||||Pine Ridge North |
2107||||||||DISCOVER         |
2109||||||||STATE FARM RO 27 |
2116||||||||WELLS FARGO CCG  |
2118||||||||T.M.C.C          |
2121||||||||American Express |
2128||||||||CHASE            |
2129||||||||NATIONAL GRID NY |
2132||||||||CAPITAL ONE      |
2135||||||||GEICO            |
2136||||||||                    CHECK #1|
2139||||||||PUGET SOUND ENER |
2140||||||||CAPITAL1         |
2143||||||||BK OF AMER VI/MC |
2145||||||||LAS CRUCES BIOLO       |
2147||||||||PRIMERICA LIFE   |
2155||||||||CONSUMERS ENERGY |
2156||||||||CAPITAL ONE AUTO |
2165||||||||GEICO            |
2167||||||||TRANSAMERICA LIF |
2171||||||||FirstMortgage    |
2178||||||||ALLSTATE INS CO  |
2184||||||||FPL DIRECT DEBIT |
2185||||||||BEST BUY         |
2189||||||||PAYPAL           |
2195||||||||LIBERTY MUTUAL   |
2196||||||||First American   |
2199||||||||ard ending in 9709|
2203||||||||PAYPAL           |
2204||||||||COMCAST          |
2205||||||||STATE FARM RO 27 |
2207||||||||ConsPortfolioSvc |
2211||||||||TD BANK          |
2212||||||||21STCENTURY      |
2213||||||||PGANDE           |
2220||||||||ard ending in 6256|
2235||||||||STATE FARM RO 08 |
2241||||||||ard ending in 0736|
2245||||||||ard ending in 1995|
2253||||||||MERRICK BANK COR |
2257||||||||AMERICANEXPRESS  |
2260||||||||NATIONAL INCOME  |
2263||||||||CAPITAL ONE      |
2267||||||||SEMCO ENERGY GAS |
2274||||||||COMCAST OF FLINT |
2278||||||||EXETER FINANCE C |
2279||||||||BLUE SHIELD OF C |
2283||||||||THE GAS COMPANY  |
2289||||||||STATE FARM RO 27 |
2293||||||||COLUMBIA GAS OH  |
2299|||||||| MMA ...7980 transaction#: 4|
2304||||||||IRS              |
2312||||||||CAPITAL ONE      |
2313||||||||AMERICAN GENERAL |
2314||||||||PLANPRESCRIBER I       |
2317||||||||ard ending in 6577|
2319||||||||UNITEDWTR        |
2322||||||||CHASE            |
2328||||||||TARGET CARD SRVC |
2330||||||||KMF              |
2340||||||||LIPA             |
2343||||||||ard ending in 2158|
2346||||||||SUNTRUST LN 043  |
2349||||||||WELLS FARGO      |
2351||||||||BK OF AM CRD ACH |
2352||||||||ard ending in 0127|
2353||||||||NAVIENT          |
2358||||||||ALLY             |
2363||||||||WELLS FARGO DLR  |
2369||||||||SYNCHRONY BANK   |
2370||||||||PEOPLES GAS      |
2374||||||||STATE FARM RO 27 |
2376||||||||WF HOME MTG      |
2379||||||||DONNA BELL FARMS      |
2386||||||||ard ending in 7969|
2389||||||||Ohio 529 ACH     |
2390||||||||ELSINORE VALLEY  |
2391||||||||CITI CARD ONLINE |
2399||||||||ard ending in 8573|
2400||||||||ADP TX/FINCL SVC       |
2406||||||||FPL DIRECT DEBIT |
2409||||||||STATE FARM RO 27 |
2417||||||||PAYPAL           |
2420||||||||CITIZENS         |
2424||||||||CAPITAL ONE      |
2431||||||||ard ending in 9457|
2434||||||||SANTANDER        |
2441||||||||  MMA ...6269 transaction#: |
2446||||||||PAYPAL           |
2450||||||||STATE FARM RO 27 |
2451||||||||Chevron CC       |
2454||||||||STATE FARM RO 27 |
2455||||||||VZ WIRELESS VW   |
2457||||||||VW CREDIT,  INC. |
2461||||||||EL CAMINO VILLAS |
2465||||||||GEICO            |
2470||||||||ALLIED           |
2472||||||||ard ending in 7094|
2479||||||||MACYS WEB PYMT   |
2489||||||||WELLS FARGO CARD |
2490||||||||SELECTIVE PMT    |
2491||||||||PAYPAL           |
2497||||||||AMTRUST N A      |
2502||||||||BK OF AMER VI/MC |
2511||||||||GENWORTH LIFE    |
2512||||||||PROG GARDEN ST   |
2513||||||||UnitedHealthcare |
2516||||||||Old Navy Visa    |
2517||||||||T.M.C.C          |
2519||||||||INTUIT                |
2531||||||||ard ending in 3619|
2541||||||||BARCLAYCARD US   |
2550||||||||THRIVENT FINANCL |
2554||||||||  CHK ...4323 transaction#: |
2558||||||||DISCOVER         |
2581||||||||ard ending in 2294|
2583||||||||FEDLOANSERVICING |
2592||||||||CITY OF LA DWP W |
2603||||||||BESTCHOICE123COM |
2604||||||||CHASE            |
2619||||||||PAYPAL           |
2628||||||||VZ WIRELESS VE   |
2629||||||||HMF              |
2632||||||||PRIMERICA LIFE   |
2634||||||||NYS TAX & FINANC |
2635||||||||NYS-Courts       |
2636||||||||MERCURY CASUALTY |
2638||||||||ard ending in 8584|
2640||||||||PAYPAL           |
2641||||||||ard ending in 5216|
2654||||||||TARGET DEBIT CRD |
2655||||||||ALLSTATE INS CO  |
2672||||||||MACYS WEB PYMT   |
2673||||||||American Express |
2675||||||||GEICO            |
2676||||||||TX FARM BUREAU   |
2681||||||||BANK OF AMERICA  |
2686||||||||ON DECK CAPITAL  |
2694||||||||CHASE            |
2697||||||||COX COMM PHX     |
2701||||||||MERRICK BANK COR |
2702||||||||ard ending in 7662|
2703||||||||VERIZON WIRELESS |
2706||||||||NATIONAL GENERAL |
2713||||||||US BANK HOME MTG |
2721||||||||NYS TAX & FINANC |
2723||||||||NORDSTROM        |
2733||||||||ard ending in 0311|
2734||||||||STATE FARM RO 27 |
2736||||||||DISCOVER         |
2737||||||||CARDMEMBER SERV  |
2743||||||||GMFS LLC         |
2744||||||||NATIONWIDE BA    |
2757||||||||MM HR PAYROLL         |
2768||||||||AOS FILING FEE   |
2784||||||||PITNEY BOWES           |
2785||||||||CHILDRENS DISCOV |
2794||||||||ard ending in 2314|
2796||||||||ard ending in 1752|
2799||||||||SPRINT8006396111 |
2803||||||||PAYPAL           |
2809||||||||ard ending in 6767|
2810||||||||USAA.COM PAYMNT  |
2814||||||||CHASE            |
2817||||||||ard ending in 5627|
2818||||||||ADP TX/FINCL SVC |
2825||||||||NEW YORK LIFE    |
2832||||||||WF HOME MTG      |
2837||||||||DISCOVER         |
2839||||||||ChristianCareMin |
2842||||||||GOMES,STACY J    |
2845||||||||TIMEWARNERKETTER |
2846||||||||CAPITAL ONE      |
2857||||||||CHECK N GO       |
2866||||||||LIBERTY MUTUAL   |
2869||||||||GATESTONE        |
2870||||||||Lowes CC         |
2871||||||||SMUD             |
2873||||||||CAPITAL ONE      |
2876||||||||WalMart MC       |
2896||||||||ard ending in 7004|
2900||||||||SEATTLEFAS       |
2908||||||||MERCURY CASUALTY |
2909||||||||DISCOVER         |
2911||||||||BLUE CROSS BLUE  |
2918||||||||ANPAC EASY PAY   |
2923||||||||CINGULAR               |
2924||||||||UAS              |
2925||||||||GPC              |
2929||||||||ard ending in 5968|
2933||||||||FPL DIRECT DEBIT |
2936||||||||SO CAL EDISON CO |
2944||||||||BRIGHT HOUSE NET |
2946||||||||CAPITAL ONE      |
2958||||||||Bank of America  |
2963||||||||IRS              |
2967||||||||USAA FSB         |
2971||||||||CENTURYLINK      |
2977||||||||USAA CREDIT CARD |
2978||||||||STATE FARM RO 08 |
2990||||||||CLIC             |
2991||||||||Simplifile LC         |
3011||||||||NYLIFE FINANCIAL |
3014||||||||FPL DIRECT DEBIT |
3018||||||||JOSEPH C JOHNSON |
3020||||||||USAA.COM PAYMNT  |
3022||||||||AM-HONDA         |
3024||||||||WELLS FARGO DLR  |
3035||||||||ACCC             |
3039||||||||NAVIENT-FDR      |
3053||||||||PCC AIRFOILS LLC      |
3054||||||||VZ WIRELESS VE   |
3055||||||||ard ending in 9865|
3059||||||||ard ending in 5444|
3067||||||||TRANSFIRST       |
3073||||||||PROG COUNTY MUT  |
3079||||||||CenturyLink      |
3081||||||||COMED            |
3082||||||||VZ WIRELESS VE   |
3083||||||||LIPA             |
3086||||||||PAYMENTECH       |
3087||||||||EF2                   |
3088||||||||American Express |
3090|||||||| 4971636346 To Robert Lynch |
3094||||||||ALLY             |
3099||||||||USAA CHK-INTRNT  |
3101||||||||FEDLOANSERVICING |
3103||||||||PROGRESSFL       |
3105||||||||DEPT EDUCATION   |
3108||||||||CAPITAL ONE      |
3114||||||||BEST BUY         |
3121||||||||WF HOME MTG      |
3123||||||||ANTHEM BLUECROSS |
3127||||||||DIRECTV          |
3128||||||||MERRICK BANK COR |
3129||||||||  CHK ...9072 transaction#: |
3131||||||||UNS Gas Corporat |
3134||||||||American Express |
3136||||||||GREAT LAKES      |
3151||||||||SPRINT8006396111 |
3153||||||||American Express |
3154||||||||AM-HONDA         |
3159||||||||PROGRESSIVE RENT |
3164||||||||ATT              |
3165||||||||DIRECTV          |
3166||||||||ATT              |
3168||||||||AAA INSURANCE    |
3172||||||||CHASE            |
3173||||||||ALLSTATE INS CO  |
3176||||||||PAYPAL           |
3178||||||||ard ending in 2674|
3192||||||||USAA P&C         |
3195||||||||TARGET CARD SRVC |
3201||||||||PAYPAL CREDIT    |
3206||||||||ard ending in 4560|
3210||||||||AM INCOME LIFE   |
3229||||||||BK OF AMER VI/MC |
3230||||||||Bank of America  |
3233||||||||American Express |
3235||||||||CAPITAL ONE      |
3237||||||||MACYS WEB PYMT   |
3244||||||||  CHK ...2344 transaction#: |
3250||||||||Synchrony Bank   |
3251||||||||STATE FARM RO 27 |
3255||||||||COMEV   9        |
3267||||||||SOOS CREEK       |
3276||||||||MERCHANT CASH &  |
3286||||||||Payroll          |
3290||||||||ard ending in 7456|
3301||||||||Infinity Insuran |
3303||||||||CAPITAL ONE      |
3305||||||||STATE FARM RO 27 |
3307||||||||PENTAGON FEDERAL |
3321||||||||ard ending in 5326|
3328||||||||T-MOBILE IVR     |
3331||||||||ard ending in 4952|
3333||||||||PAYCHEX CGS      |
3334||||||||STATE FARM RO 27 |
3341||||||||CAPITAL ONE      |
3342||||||||COMENITY PAY UR  |
3345||||||||BRAVONEXT SA     |
3347||||||||CAPITAL ONE      |
3354||||||||STANDARD INS CO  |
3357||||||||CHASE AUTO FINAN |
3358||||||||STATE FARM RO 27 |
3359||||||||PNC BANK-IL-DEL  |
3361||||||||WorldPay         |
3369||||||||WELLS FARGO CARD |
3372||||||||VW CREDIT, TEL.  |
3373||||||||TOYOTA           |
3379||||||||Banana Visa      |
3381||||||||BRIGHT HOUSE NET |
3388||||||||TIO NETWORKS     |
3389||||||||ard ending in 1077|
3390||||||||SANTANDER        |
3391||||||||CITI AUTOPAY     |
3393||||||||02526 Ponce Park |
3397||||||||NEW YORK LIFE    |
3398||||||||PHILLIPS 66 CC   |
3399||||||||ard ending in 1734|
3402||||||||DUKE ENERGY OH   |
3406||||||||DUKE ENERGY IN   |
3407||||||||PAYPAL           |
3414||||||||ALLSTATE INS CO  |
3415||||||||ATT              |
3420||||||||ACS              |
3422||||||||VZ WIRELESS VN   |
3423||||||||MERCURY CASUALTY |
3434||||||||AMICA MUTUAL     |
3438||||||||ard ending in 1173|
3448||||||||VENMO            |
3458||||||||NAVI ED SERV WEB |
3460||||||||DISCOVER         |
3463||||||||Shade at Desert  |
3464||||||||CAPITAL ONE      |
3465||||||||Chesterbrook Aca |
3473||||||||ard ending in 6623|
3475||||||||ard ending in 5119|
3480||||||||NGRID37          |
3481||||||||ALSTOMINC             |
3484||||||||DEPT EDUCATION   |
3485||||||||ard ending in 4854|
3487||||||||CHASE            |
3493||||||||CINTI LIF INS CO |
3497||||||||OXFORD LIFE      |
3500||||||||ATT              |
3502||||||||WHITE SANDS FCU  |
3506||||||||GREAT LAKES CU   |
3509||||||||COMENITY PAY CP  |
3512||||||||MBFS.COM         |
3515||||||||ard ending in 1031|
3518||||||||ANTHEM BLUECROSS |
3521||||||||WF HOME MTG      |
3522||||||||ard ending in 0593|
3527||||||||ALLY             |
3529|||||||| PPX ...6028 transaction#: 4|
3534||||||||UnitedHealthcare |
3535||||||||USAA P&C         |
3536||||||||T.M.C.C          |
3546||||||||VILLAGE PALATINE |
3549||||||||SFB-FARM BUREAU  |
3551||||||||TEACHBEYOND955   |
3554||||||||VZ WIRELESS VE   |
3555||||||||SYNCHRONY BANK   |
3557||||||||NAVIENT FDR      |
3563||||||||Old Navy Visa    |
3565||||||||ard ending in 6828|
3566||||||||DISCOVER         |
3569||||||||ard ending in 6411|
3570||||||||AM-HONDA         |
3576||||||||ard ending in 5722|
3577||||||||CAPITAL ONE      |
