row_id|at_merchantid|at_transactioncity|at_transactionstateprovince|at_transactionpostalcode1|at_transactionpostalcode2|at_transactioncountrycode|at_transactiondescription|at_transactiondescription2|at_mcccode
287|008788430166433|PORTLAND|OR|97212||USA|JESUSITO MARKET          PORTLAND     OR|JESUSITO MARKET|5499
291|846166561882|ROCHESTER|MN|55901||US|PERKINS #4306            ROCHESTER    MN|PERKINS #4306|5812
292|372272092886|NEW YORK|NY|10022||US|JUST SALAD               NEW YORK     NY|JUST SALAD|5814
296|008788210004249|ATLANTA|GA|30317||US|SIX FEET UNDER PUB & F   ATLANTA      GA|SIX FEET UNDER PUB & F|5812
298|637000510450000|KISSIMMEE|FL|34744||USA|WAWA 5104     00051045   KISSIMMEE    FL|WAWA 5104     00051045|5542
301|313047803884|PLANO|TX|75075||US|GENGHIS GRILL-PLANO EAST PLANO        TX|GENGHIS GRILL-PLANO EAST|5812
303|008788430101515|STATEN ISLAND|NY|10309||US|OLFY - 0090              STATEN ISLANDNY|OLFY - 0090|5814
304|4445001459818|HYANNIS|MA|2601||US|HOMEGOODS #0172          HYANNIS      MA|HOMEGOODS #0172|5651
305|008788430108503|HOUSTON|TX|77024||US|391 - AMF 300 HOUSTON    HOUSTON      TX|391 - AMF 300 HOUSTON|5812
306|226003294999|EDGEWATER|NJ|7020||US|TRADER JOE'S #606  QPS   EDGEWATER    NJ|TRADER JOE'S #606  QPS|5411
311|000000007759532|SHREWSBURY|MA|1545||US|BMW OF SHREWSBURY        SHREWSBURY   MA|BMW OF SHREWSBURY|5511
312|313610689884|LONGVIEW|TX|75604||US|MURPHY7086ATWALMRT       LONGVIEW     TX|MURPHY7086ATWALMRT|5542
314|452011187997|DUBUQUE|IA|52002||US|BATH & BODY WORKS 0205   DUBUQUE      IA|BATH & BODY WORKS 0205|5999
315|530669401138767|RANCHO MIRAGE|CA|92270||US|IHOP 932                 RANCHO MIRAGECA|IHOP 932|5812
320|4445181974212|LAKE CHARLES|LA|70601||US|FINISH LINE #0471        LAKE CHARLES LA|FINISH LINE #0471|5661
327|03844622014ICK1|SAN DIEGO|CA|92110||US|CHICK-FIL-A #02014       SAN DIEGO    CA|CHICK-FIL-A #02014|5814
332|650000007913596|NEW YORK|NY|10168||US|JUICE GENERATION 8 42ND SNEW YORK     NY|JUICE GENERATION 8 42ND S|5814
333|422048301887|VILLA PARK|IL|60181||US|VILLA PARK BP            VILLA PARK   IL|VILLA PARK BP|5541
343|8358000803|WASHINGTON|DC|20036||US|HILTON HOTELS CAPITAL    WASHINGTON   DC|HILTON HOTELS CAPITAL|3504
345|000006701214364|ATLANTA|GA|30305||US|ACE HARDWARE             ATLANTA      GA|ACE HARDWARE|5251
346|06214250959AL01|TUCSON|AZ|85710||US|ALBERTSONS #0959         TUCSON       AZ|ALBERTSONS #0959|5411
348|345008042888|TUCSON|AZ|85705||US|JCPENNEY 0090            TUCSON       AZ|JCPENNEY 0090|5311
349|18-8021693208|800-4384357|KS|66044||US|PROTECTION 1             800-4384357  KS|PROTECTION 1|7393
350|18-8021693208|800-4384357|KS|66044||US|PROTECTION 1             800-4384357  KS|PROTECTION 1|7393
352|452007698999|SCRANTON|PA|18503||US|VICTORIA'S SECRET 0773   SCRANTON     PA|VICTORIA'S SECRET 0773|5621
356|005200651999|615-111-1111|NJ|7512||US|BED BATH & BEYOND #651   615-111-1111 NJ|BED BATH & BEYOND #651|5719
357|005200651999|615-111-1111|NJ|7512||US|BED BATH & BEYOND #651   615-111-1111 NJ|BED BATH & BEYOND #651|5719
359|005200651999|615-111-1111|NJ|7512||US|BED BATH & BEYOND #651   615-111-1111 NJ|BED BATH & BEYOND #651|5719
362|005200651999|615-111-1111|NJ|7512||US|BED BATH & BEYOND #651   615-111-1111 NJ|BED BATH & BEYOND #651|5719
364|005200651999|615-111-1111|NJ|7512||US|BED BATH & BEYOND #651   615-111-1111 NJ|BED BATH & BEYOND #651|5719
366|005200651999|615-111-1111|NJ|7512||US|BED BATH & BEYOND #651   615-111-1111 NJ|BED BATH & BEYOND #651|5719
368|650000005391118|BLUE SPRINGS|MO|64014||US|EVERYDAY 3120            BLUE SPRINGS MO|EVERYDAY 3120|5542
370|4445001421636|HOUSTON|TX|77043||US|HOBBY-LOBBY #0115        HOUSTON      TX|HOBBY-LOBBY #0115|5945
374|008788014129639|FRISCO|TX|75034||US|MTV NAILS                FRISCO       TX|MTV NAILS|7230
375|567865101249029|SCOTTSDALE|AZ|85260||US|BOOT BARN #133           SCOTTSDALE   AZ|BOOT BARN #133|5661
380|181587000167955|EDGEWATER|MD|21037||USA|GIANT 0308               EDGEWATER    MD|GIANT 0308|5411
383|4445001853150|LARAMIE|WY|82070||US|LOAF N JUG #0123   Q81   LARAMIE      WY|LOAF N JUG #0123   Q81|5542
388|84870017592174|866-4314637|NE|68508||US|NBS PAYMENT PLAN FEE 0128866-4314637  NE|NBS PAYMENT PLAN FEE 0128|8220
389|004027012998|RICHFIELD SPR|NY|13439||US|PRICE CHOPPER #210       RICHFIELD SPRNY|PRICE CHOPPER #210|5411
390|518993320126535|MONROE|NY|10950||US|MAZEL FISH               MONROE       NY|MAZEL FISH|5422
391|542929805519998|JACKSONVILLE|FL|32246||US|MOXIE KITCHEN & CO       JACKSONVILLE FL|MOXIE KITCHEN & CO|5812
392|221007306998|LIVONIA|MI|48152||US|ADVANCE AUTO PARTS #6222 LIVONIA      MI|ADVANCE AUTO PARTS #6222|5533
396|009100000000676|SALINAS|CA|93906||US|TARGET        00006767   SALINAS      CA|TARGET        00006767|5411
404|284021944996|AMESBURY|MA|1913||US|A.L. PRIME AMESBURY      AMESBURY     MA|A.L. PRIME AMESBURY|5542
407|530686201142951|PHOENIX|AZ|85044||US|IHOP 1508                PHOENIX      AZ|IHOP 1508|5812
408|02587948251DE21|GRAY|ME|4039||US|HANNAFORD #8251          GRAY         ME|HANNAFORD #8251|5411
412|4445090770438|POWDER SPRING|GA|30127||US|PUBLIX #670              POWDER SPRINGGA|PUBLIX #670|5411
416|037800047790704|CANTON|GA|30115||US|EXXONMOBIL    47790704   CANTON       GA|EXXONMOBIL    47790704|5542
417|008610000411312|800-2230624|NY|10018||US|GIRL SCOUTS OF THE USA   800-2230624  NY|GIRL SCOUTS OF THE USA|8398
418|008610000411312|800-2230624|NY|10018||US|GIRL SCOUTS OF THE USA   800-2230624  NY|GIRL SCOUTS OF THE USA|8398
419|21-8016211859|LOS ANGELES|CA|90028||US|HARD ROCK LOS ANGELES M  LOS ANGELES  CA|HARD ROCK LOS ANGELES M|5947
421|334613238883|SAN RAFAEL|CA|94903||US|0348 FOREVER 21          SAN RAFAEL   CA|0348 FOREVER 21|5621
427|569701401170652|CEDAR KNOLLS|NJ|7927||US|SHOPRITEGREATERMORRIS1   CEDAR KNOLLS NJ|SHOPRITEGREATERMORRIS1|5411
430|048205447997|KEARNY|NJ|7032||US|WAL-MART #5447           KEARNY       NJ|WAL-MART #5447|5411
431|526291201134550|SANTA MARIA|CA|93455||USA|THE UPS STORE 0589       SANTA MARIA  CA|THE UPS STORE 0589|7399
437|03844621562ICK1|ONTARIO|CA|91764||US|CHICK-FIL-A #01562       ONTARIO      CA|CHICK-FIL-A #01562|5814
438|201001000492397|866-2735215|NY|10701||US|MAGNIFICAT               866-2735215  NY|MAGNIFICAT|5968
439|000272500302141|SAN FRANCISCO|CA|94105||US|44 CITY PARK 199 FREMO   SAN FRANCISCOCA|44 CITY PARK 199 FREMO|7523
440|25800004127|WHITE PINE|TN|37890||US|PILOT                    WHITE PINE   TN|PILOT|5542
441|4445126103317|ORANGE|CA|92866||US|CHAPMANS AGORA GIFTS #851ORANGE       CA|CHAPMANS AGORA GIFTS #851|5942
447|452015162996|PHILADELPHIA|PA|19118||US|RITE AID STORE #11130    PHILADELPHIA PA|RITE AID STORE #11130|5912
448|542929805314903|RALEIGH|NC|27609||US|TRIBECA TAVERN FAL       RALEIGH      NC|TRIBECA TAVERN FAL|5812
454|232473831859901|WASHINGTON|DC|20015||US|AMC MAZZA GALLERIE #0886 WASHINGTON   DC|AMC MAZZA GALLERIE #0886|7832
455|07637972258MDZ1|NORTH HOLLYWO|CA|91605||US|MCDONALD'S M2258 OF CA   NORTH HOLLYWOCA|MCDONALD'S M2258 OF CA|5814
457|535353410203707|NEW YORK|NY|10012||USA|TOMS NEW YORK            NEW YORK     NY|TOMS NEW YORK|5137
458|210174000194308|800-894-2833|CT|6492||US|EMS*CHAIR GYM            800-894-2833 CT|EMS*CHAIR GYM|5969
464|543469370100372|FT LAUDERDALE|FL|33326||US|PARC 28 CHINESE REST.    FT LAUDERDALEFL|PARC 28 CHINESE REST|5812
465|650000006868536|YORK|PA|17401||US|White Rose Bar & Grill   YORK         PA|White Rose Bar & Grill|5812
467|529329701129137|READING|MA|1867||US|EAST COAST GAS           READING      MA|EAST COAST GAS|5541
470|543491060100104|DENTON|TX|76201||US|LA MICHOACANA MEAT MARKETDENTON       TX|LA MICHOACANA MEAT MARKET|5411
476|235510865993|GILLETTE|NJ|7933||US|NATALE'S ITALIAN PIZZA   GILLETTE     NJ|NATALE'S ITALIAN PIZZA|5812
477|021800000016204|GAITHERSBURG|MD|20879||US|SAFEWAY  STORE00016204   GAITHERSBURG MD|SAFEWAY  STORE00016204|5411
480|4445013502161|CINCINNATI|OH|45249||US|KOHL'S #0216             CINCINNATI   OH|KOHL'S #0216|5311
487|02012016683UDW1|REDDING|CA|96003||US|UNIVERSITY VALERO        REDDING      CA|UNIVERSITY VALERO|5541
491|422038289886|LEBANON|TN|37087||US|KANGAROO EXP #3625       LEBANON      TN|KANGAROO EXP #3625|5541
495|590975683649901|718-617-3500|NY|11207||US|CABLEVISION #7836        718-617-3500 NY|CABLEVISION #7836|4899
497|090000300150000|BROOKLYN|NY|11222||USA|NYC TAXI 6C93            BROOKLYN     NY|NYC TAXI 6C93|4121
498|384200030995|888-810-2063|CA|94107||US|EB SANTA BARBARA STRE    888-810-2063 CA|EB SANTA BARBARA STRE|7399
499|19631088|NEW YORK|NY|10001||US|FRIEDMANS LUNCH 31ST STRENEW YORK     NY|FRIEDMANS LUNCH 31ST STRE|5812
501|019169000018091|WWW.FB.ME/CC|CA|94025||US|FACEBK *A9HG59WJR2       WWW.FB.ME/CC CA|FACEBK *A9HG59WJR2|7311
506|267061366881|POUGHKEEPSIE|NY|12603||US|ADAMS FAIRACRE FARMS     POUGHKEEPSIE NY|ADAMS FAIRACRE FARMS|5411
507|267061366881|POUGHKEEPSIE|NY|12603||US|ADAMS FAIRACRE FARMS     POUGHKEEPSIE NY|ADAMS FAIRACRE FARMS|5411
508|171947000167955|DARIEN|CT|6820||US|STOP & SHOP 0626         DARIEN       CT|STOP & SHOP 0626|5411
515|543948501213221|SPRINGFIELD|MO|65804||US|SEPHORA 236              SPRINGFIELD  MO|SEPHORA 236|5977
516|434428568886|FOREST HILLS|NY|11375||US|AUSTIN FARM              FOREST HILLS NY|AUSTIN FARM|5499
518|452011642991|VINELAND|NJ|8360||US|BATH & BODY WORKS 0679   VINELAND     NJ|BATH & BODY WORKS 0679|5999
520|4445198530097|BROOKLYN|NY|11228||US|AUTOZONE #5274           BROOKLYN     NY|AUTOZONE #5274|5533
521|4445198594762|FLUSHING|MI|48433||US|AUTOZONE #4314           FLUSHING     MI|AUTOZONE #4314|5533
522|086100000008516|SOUTH PORTLAN|ME|4106||US|BOOKS A MILLIO00008516   SOUTH PORTLANME|BOOKS A MILLIO00008516|5942
524|4445091024208|THE VILLAGES|FL|32162||US|PUBLIX 004               THE VILLAGES FL|PUBLIX 004|5411
532|4445109000752|UTICA|MI|48315||US|GFS STORE #0960          UTICA        MI|GFS STORE #0960|5411
536|09255400764MDF1|MODESTO|CA|95350||US|MCDONALD'S F764          MODESTO      CA|MCDONALD'S F764|5814
538|037800047863725|COLUMBIA|MD|21044||US|EXXONMOBIL    47863725   COLUMBIA     MD|EXXONMOBIL    47863725|5542
544|422369820016588|NICEVILLE|FL|32578||US|TOPS CHOICE HAMBURGERS   NICEVILLE    FL|TOPS CHOICE HAMBURGERS|5812
548|529459001130523|888-557-7177|NY|10605||US|LLS-E-FUNDRAISING        888-557-7177 NY|LLS-E-FUNDRAISING|8398
551|063700000009738|LINDENWOLD|NJ|8021||US|WAWA 973      00009738   LINDENWOLD   NJ|WAWA 973      00009738|5542
552|17-8021107902|ORO VALLEY|AZ|85737||US|NW ALLIED PHYS LACANADA  ORO VALLEY   AZ|NW ALLIED PHYS LACANADA|8011
553|552408201245437|FALMOUTH|ME|4105||US|FALMOUTH CAR*            FALMOUTH     ME|FALMOUTH CAR*|5542
554|552408201245437|FALMOUTH|ME|4105||US|FALMOUTH CAR*            FALMOUTH     ME|FALMOUTH CAR*|5542
555|08515951530WSP1|CLEVELAND|MS|38732||US|WAL-MART #1530           CLEVELAND    MS|WAL-MART #1530|5411
556|345008855883|BREA|CA|92821||US|JCPENNEY 2648            BREA         CA|JCPENNEY 2648|5311
557|345008855883|BREA|CA|92821||US|JCPENNEY 2648            BREA         CA|JCPENNEY 2648|5311
558|05189354220MDF1|PHILADELPHIA|PA|19107||US|MCDONALD'S F14220        PHILADELPHIA PA|MCDONALD'S F14220|5814
559|161024618993|603-646-0154|NH|3755||US|OSHER AT DARTMOUTH       603-646-0154 NH|OSHER AT DARTMOUTH|8220
561|4445011978940|WESTMINSTER|CA|92683||US|99 CENTS ONLY STORES #354WESTMINSTER  CA|99 CENTS ONLY STORES #354|5411
567|413600548204399|SALEM|MA|1970||US|PAMPLEMOUSSE             SALEM        MA|PAMPLEMOUSSE|5499
572|671070113141470|ST AUGUSTINE|FL|32084||US|THE HOME DEPOT 6334      ST AUGUSTINE FL|THE HOME DEPOT 6334|5200
576|4445002085449|800-567-0759|TX|77025||US|PUBLIC STORAGE 23704     800-567-0759 TX|PUBLIC STORAGE 23704|4225
578|189003161990|COLUMBUS|OH|43235||US|FAMOUSFOOTWEAR#1715      COLUMBUS     OH|FAMOUSFOOTWEAR#1715|5661
581|646003089885|AMSTERDAM|NY|12010||US|SUNOCO 0418202800        AMSTERDAM    NY|SUNOCO 0418202800|5542
583|345467073887|SAN MATEO|CA|94403||US|ROUND TABLE PIZZA        SAN MATEO    CA|ROUND TABLE PIZZA|5812
589|4445100152918|DANVILLE|VA|24541||US|WALGREENS #15291         DANVILLE     VA|WALGREENS #15291|5912
595|67107002123|SUNNYVALE|CA|94087||US|THE HOME DEPOT 640       SUNNYVALE    CA|THE HOME DEPOT 640|5200
599|313056614883|SAN FRANCISCO|CA|94108||US|BARNEY'S NEW YORK #256   SAN FRANCISCOCA|BARNEY'S NEW YORK #256|5691
602|650000007627642|HOUSTON|TX|77005||USA|NOTHING BUNDT CAKES 71   HOUSTON      TX|NOTHING BUNDT CAKES 71|5462
605|06135472611LIO1|WOODBINE|MD|21797||US|FOOD LION #2611          WOODBINE     MD|FOOD LION #2611|5411
609|008788290259365|CHICAGO|IL|60622||US|HIGH DIVE                CHICAGO      IL|HIGH DIVE|5813
610|4445001433979|CHICAGO|IL|60657||US|MARSHALLS #0646          CHICAGO      IL|MARSHALLS #0646|5651
612|395700099000|800-6226290|RI|2780||US|ABC*PRO FITNESS          800-6226290  RI|ABC*PRO FITNESS|7997
