row_id|at_merchantid|at_transactioncity|at_transactionstateprovince|at_transactionpostalcode1|at_transactionpostalcode2|at_transactioncountrycode|at_transactiondescription|at_transactiondescription2|at_mcccode
351||||||||FPL DIRECT DEBIT |
356||||||||CAPITAL ONE      |
368||||||||COMPASSION INT'L |
372||||||||5/3 BANKCARD SYS |
375||||||||CHUZE FITNES     |
379||||||||PAYPAL           |
381||||||||GERBER LIFE INS  |
386||||||||CITY OF HOUSTON  |
392||||||||NORDSTROM        |
406||||||||CONSUMERS ENERGY |
411||||||||CAPITAL ONE      |
415||||||||Lowes CC         |
424||||||||Pacific Gas & El |
443||||||||PUBLIC SERVICE   |
445||||||||SO CALIF EDISON  |
454||||||||ard ending in 4187|
457||||||||ATT              |
460||||||||ard ending in 9799|
472||||||||NORTHWESTERN MU  |
474||||||||PAYPAL           |
480||||||||NAVIENT FDR      |
483||||||||ALLSTATE INS CO  |
485||||||||GERBER LIFE INS  |
494||||||||Planet Fit 0501  |
495||||||||ard ending in 5543|
496||||||||DISCOVER         |
497||||||||GL SCRIP CENTER  |
505||||||||PAYPAL           |
508||||||||WalMart CC       |
509||||||||UnitedHCMedicare |
510||||||||TIAN BO CHEN     |
519||||||||CON ED OF NY     |
526||||||||CITIBANK         |
533||||||||DELTA DENTAL     |
537||||||||WESTERN RESERVE  |
543||||||||CITIBANK, N.A.   |
545||||||||PC SYNERGY       |
550||||||||APPLDBNK TEL     |
557||||||||VGI-500 IX ADM   |
561||||||||AXA EQUITABLE    |
562||||||||ard ending in 3130|
563||||||||IPL              |
564||||||||MACYS WEB PYMT   |
573||||||||COMCAST          |
578||||||||Planet Fit 0456  |
590||||||||DONNA POHL       |
595||||||||PAYPAL           |
596||||||||NEW YORK LIFE    |
600||||||||ard ending in 8036|
601||||||||MIEM                  |
602||||||||GREAT LAKES      |
605||||||||CAPITAL ONE      |
608||||||||CAPITAL ONE      |
610||||||||ATMOS ENERGY RCR |
618||||||||CON ED OF NY     |
620||||||||PGANDE           |
621||||||||PAYCHEX EIB      |
622||||||||ard ending in 2085|
638||||||||SYNCHRONY BANK        |
642||||||||USAA.COM PAYMNT  |
650||||||||AMAZON MARKETPLA |
652||||||||FITNESS CONNECTI |
665||||||||NewYorkLife-AARP |
666||||||||TARGET CARD SRVC |
669||||||||ard ending in 5792|
670||||||||FPL DIRECT DEBIT |
674||||||||AMERICAN FUNDS  I|
676||||||||*FIRST PENN LIFE |
678||||||||Lowes Visa       |
692||||||||NAVIENT          |
696||||||||IPN*Diamond Land |
697||||||||PAYPAL           |
704||||||||TIME WARNER CABL |
711||||||||Carabella at War |
714||||||||AM INCOME LIFE   |
733||||||||CAPITAL ONE      |
734||||||||ard ending in 6426|
742||||||||SOUTHWEST GAS    |
746||||||||Tran Fee         |
752||||||||ACS Express Pay  |
756||||||||AMERICO INS CO'S |
759||||||||ard ending in 6213|
760||||||||FPL DIRECT DEBIT |
763||||||||AIS              |
768||||||||AEIS             |
775||||||||INTUIT PYMT SOLN |
776||||||||VANCO SERVICES   |
780||||||||CAPITAL ONE      |
781||||||||CKSMART/1stCASH  |
784||||||||ONE GAS TEXAS PR |
785||||||||CHILDRENS PLACE  |
787||||||||USAA P&C         |
794||||||||Gap Visa         |
797||||||||PUGET SOUND ENER |
805||||||||TIME INSURANCE   |
816||||||||PROGRESSIVE RENT |
820||||||||GOODYEAR         |
823||||||||LEGACY VISA PYMT |
826||||||||COX COMM BTR     |
829||||||||GEICO            |
833||||||||STATE FARM RO 27 |
836||||||||  CHK ...6081 transaction#: |
838||||||||PAYPAL           |
848||||||||ard ending in 6164|
876||||||||ard ending in 6317|
879||||||||DISCOVER         |
884||||||||Synchrony Bank   |
885||||||||PAYPAL           |
894||||||||FARMERS N W LIFE |
916||||||||COMENITY PAY NS  |
919||||||||ard ending in 8201|
923||||||||WOODMEN,OMAHA NE |
928||||||||PAYPAL           |
935||||||||COMENITY PAY OT  |
939||||||||AZAWC            |
954||||||||SYNCHRONY BANK   |
958||||||||NICOR GAS/NCO    |
961||||||||THE GAS COMPANY  |
967||||||||American Express |
971||||||||LINCOLN HERITAGE |
972||||||||NORDSTROM        |
973||||||||ard ending in 9183|
981||||||||PHYS MUTUAL INS  |
988||||||||CAPITAL ONE      |
997||||||||VERIZON          |
998||||||||American Express |
1015||||||||DISCOVER         |
1024||||||||CAPITAL ONE      |
1027||||||||ANYTIME FIT  ABC |
1029||||||||ALAMEDA COUNTY I |
1039||||||||*LINCOLN NATLIFE |
1042||||||||ACS Express Pay  |
1045||||||||LINCOLN INSURANC      |
1046||||||||UCOOL LIMITED    |
1049||||||||ATT              |
1051||||||||GREAT LAKES      |
1061||||||||CARDMEMBER SERV  |
1064||||||||NAVI ED SERV WEB |
1079||||||||PROGRESO FINANCI |
1081||||||||TJX Rewards MC   |
1083||||||||ard ending in 4484|
1089||||||||ATT              |
1095||||||||WEBFILE TAX PYMT |
1096||||||||GEICO            |
1108||||||||BARCLAYCARD US   |
1109||||||||Home Finance     |
1128||||||||ACS              |
1134||||||||WE ENERGIES      |
1149||||||||ard ending in 4681|
1153||||||||Credit One Bank  |
1156||||||||DELTA DENTAL INS |
1162||||||||CITGO            |
1168||||||||PAYPAL           |
1186||||||||ProgressEngyFl   |
1189||||||||NAVIENT          |
1191||||||||  MMA ...6787 transaction#: |
1192||||||||Synchrony Bank   |
1199||||||||TIME INSURANCE   |
1206||||||||RINALDI,ANNE     |
1208||||||||Planet Fit 0594  |
1219||||||||BARGHOUT,ANTHONY |
1223||||||||CONSUMERS ENERGY |
1236||||||||CAPITAL ONE      |
1241||||||||LIBERTY MUTUAL   |
1243||||||||L A FITNESS      |
1246||||||||CAPITAL ONE      |
1254||||||||Planet Fit 0505  |
1258||||||||DIRECTV          |
1272||||||||GEICO            |
1277||||||||FINGERHUT        |
1278||||||||SYNCHRONY BANK   |
1284||||||||PAYPAL           |
1289||||||||CAPITAL ONE      |
1292||||||||32BJBF                |
1293||||||||PRUDENTIAL INS   |
1301||||||||FPL DIRECT DEBIT |
1307||||||||THE GAS COMPANY  |
1313||||||||CAPITAL ONE      |
1315||||||||MOUNTAINEER CASI |
1330||||||||CAPITAL ONE      |
1345||||||||DEPT EDUCATION   |
1347||||||||TARGET CARD SRVC |
1349||||||||ard ending in 3315|
1355||||||||LIBERTY CABLE    |
1356||||||||PAYPAL           |
1383||||||||GOG LTD.         |
1394||||||||FEIDU_HU         |
1399||||||||DAIRYLAND EFT    |
1404||||||||ATT              |
1415||||||||ADT Security     |
1424||||||||T-MOBILE.COM     |
1428||||||||PAYPAL           |
1435||||||||CREDIT CARD PYMT |
1448||||||||ard ending in 1592|
1453||||||||VONAGE AMERICA   |
1470||||||||AEP              |
1472||||||||CAPITAL ONE      |
1481||||||||MUTUALAID EXCHAN |
1499||||||||AIBC             |
1502||||||||FPL DIRECT DEBIT |
1503||||||||ard ending in 4974|
1510||||||||COMENITY PAY UR  |
1517||||||||AMERICATAB       |
1518||||||||SELLERS,DOUGLAS  |
1524||||||||MACYS WEB PYMT   |
1542||||||||COMENITY PAY DG  |
1546||||||||NAT BEN LIFE CO  |
1564||||||||BEST BUY         |
1566||||||||PROGRESO FINANCI |
1568||||||||Entergy Services |
1571||||||||  CHK ...6920 transaction#: |
1577||||||||BLUE CROSS MAPD  |
1580||||||||ANN ARBOR YMCA   |
1581||||||||ATT              |
1584||||||||SO CAL EDISON CO |
1585||||||||LEGACY VISA PYMT |
1587||||||||UnitedHealthcare |
1588||||||||AES              |
1596||||||||NGRID37          |
1605||||||||WE ENERGIES      |
1609||||||||THE GAS COMPANY  |
1610||||||||JESSICA WATTS    |
1613||||||||NATIONAL GRID NY |
1614||||||||CAPITAL ONE      |
1618||||||||FARMERS INS      |
1621||||||||CAPITAL ONE      |
1629||||||||CHASE            |
1632||||||||Nicor Gas        |
1640||||||||NATIONWIDE       |
1643||||||||PAYPAL           |
1662||||||||Gospel Fellowshi |
1667||||||||BLC Company      |
1672||||||||UHCS PRIME       |
1673||||||||CLUB SYSTEMS     |
1674||||||||ADT SECURITY SER |
1675||||||||PROG CASUALTY    |
1716||||||||SPRINT8006396111 |
1721||||||||PAYPAL           |
1728||||||||PGANDE           |
1729||||||||ard ending in 4867|
1731||||||||AE Visa Card     |
1740||||||||DISCOVER         |
1745||||||||ANTHEM           |
1746||||||||CAPITAL ONE      |
1747||||||||PAYPAL           |
1748||||||||CITI HEALTH CARD |
1750||||||||  MMA ...6947 transaction#: |
1752||||||||PRIMERICA LIFE   |
1754||||||||  CHK ...9697 transaction#: |
1756||||||||ard ending in 1755|
1758||||||||PHILLIPS 66 CC   |
1769||||||||ard ending in 0554|
1777||||||||TARGET DEBIT CRD |
1779||||||||FARMERS N W LIFE |
1780||||||||PAYPAL           |
1784||||||||CITY OF ARLINGTO |
1791||||||||RCN              |
1804||||||||CAPITAL ONE      |
1805||||||||SCANA ENERGY     |
1813||||||||NY ADV ACH       |
1818||||||||DELTA DENTAL OF  |
1819||||||||AAA INSURANCE    |
1822||||||||STATE FARM RO 27 |
1825||||||||COMENITY PAY DG  |
1828||||||||VZ WIRELESS VN   |
1833||||||||IOF FORESTERS    |
1834||||||||ard ending in 6291|
1837||||||||AMERICAN EXPRESS |
1838||||||||ATT              |
1839||||||||FIRST INVESTORS  |
1842||||||||AMAZON MARKETPLA |
1844||||||||ATT              |
1849||||||||BEST BUY         |
1850||||||||CRUNCH FIT   ABC |
1854||||||||CAPITAL ONE      |
1855||||||||AMER ELECT PWR   |
1861||||||||JCPenney CC      |
1864||||||||CAPITAL ONE      |
1867||||||||SURYO MAHMUDI    |
1869||||||||MELALEUCA, INC.  |
1875||||||||PAYPAL           |
1878||||||||ATT              |
1883||||||||CHASE            |
1885||||||||CAPITAL ONE      |
1888||||||||CAPITAL ONE      |
1889||||||||THE HARTFORD     |
1903||||||||PAYPAL           |
1906||||||||emberDues                 PP|
1913||||||||Planet Fit 0046  |
1915||||||||SRP              |
1924||||||||CREST FINANCIAL  |
1938||||||||DALLAS           |
1940||||||||PAYPAL           |
1941||||||||PAYPAL           |
1943||||||||PAYPAL           |
1947||||||||UNBOUND-CFCA     |
1958||||||||PAYPAL           |
1960||||||||PAYPAL           |
1961||||||||FPL8DIFECT DEBIT |
1962||||||||FIDELITY         |
1963||||||||WalMart MC       |
1964||||||||NYC DOF          |
1968||||||||*LINCOLN NATLIFE |
2006||||||||AAA INSURANCE-WB |
2012||||||||DISCOVER         |
2020||||||||STUDENT LOAN PMT |
2026||||||||ard ending in 3593|
2027||||||||MEA              |
2028||||||||GREAT LAKES      |
2053||||||||SD GAS ELEC      |
2057||||||||PAYCHEX EIB      |
2059||||||||HORRY ELECTRIC C |
2060||||||||WELLS FARGO CARD |
2061||||||||FPL DIRECT DEBIT |
2062||||||||ALARM-TECH SEC   |
2063||||||||BEST BUY         |
2067||||||||STATE FARM RO 27 |
2070||||||||PORTLAND GENERAL |
2075||||||||PAYPAL           |
2079||||||||CSI Utlty Pymt   |
2083||||||||COMENITY PAY NS  |
2085||||||||ard ending in 5480|
2087||||||||PAYPAL           |
2094||||||||SD GAS ELEC      |
2095||||||||AMERICAN FUNDS  I|
2097||||||||CON ED OF NY     |
2098||||||||MERCHANT BANKCD  |
2106||||||||STANDARD PARKING |
2111||||||||  CHK ...8107 transaction#: |
2115||||||||METLIFE          |
2117||||||||SO CALIF EDISON  |
2124||||||||BAJA BROADBAND   |
2125||||||||PAYPAL           |
2144||||||||CABELAS VISA     |
2150||||||||PROGRESSIVE RENT |
2151||||||||NAVIENT          |
2153||||||||MONITRONICS      |
2159||||||||MACYS WEB PYMT   |
2161||||||||CENTRAL PAYMENT  |
2164||||||||WESTERN GENERAL  |
2166||||||||NICOR GAS/NCO    |
2168||||||||FANDUEL LIMITED  |
2177||||||||CAPITAL ONE      |
2179||||||||COLUMBIA GAS KY  |
2180||||||||EZPAYDAYCASH DB  |
2182||||||||ard ending in 8489|
2188||||||||CHASE            |
2190||||||||GLOBAL PAYMENTS  |
2193||||||||GOOGLE           |
2200||||||||VENMO            |
2201||||||||THE GAS COMPANY  |
2206||||||||MONEYTREE #0104  |
2209||||||||GEICO            |
2214||||||||CAPITAL ONE      |
2215||||||||AM INCOME LIFE   |
2219||||||||VIVINT           |
2223||||||||AMERICAN EXPRESS |
2247||||||||PAYCHEX EIB      |
2251||||||||FT GIFTS                  PP|
2254||||||||NEW YORK LIFE    |
2255||||||||LOYA CA INSURANC |
2258||||||||THE GAS COMPANY  |
2259||||||||PAYPAL           |
2261||||||||SOUTHERN CAL GAS |
2265||||||||CAPITAL ONE      |
2269||||||||ALLIANT_ENERGY   |
2271||||||||KOHL'S DEPT STRS |
2280||||||||HOME DEPOT       |
2286||||||||CHASE            |
2287||||||||CITY OF NY DOF   |
2290||||||||THE GAS COMPANY  |
2291||||||||NJNG             |
2297||||||||AMERIPRISE FINC  |
2298||||||||PAYMENT FOR AMZ  |
2303||||||||MRCHNT PMNT PROC |
2323||||||||PAYPAL           |
2327||||||||REPUBLICSERVICES |
2334||||||||DEPT EDUCATION   |
2342||||||||Lord and Taylor  |
2344||||||||24 HOUR FITNESS  |
2347||||||||CC 529 Adv ACH   |
2348||||||||PROGRESO FINANCI |
2354||||||||HARBRTOUCH       |
2355||||||||PAYPAL           |
2360||||||||GREENE AND COOPE |
2364||||||||STATE FARM RO 27 |
2365||||||||ALAN RAMIREZ     |
2367||||||||IOF FORESTERS    |
2382||||||||WorldPay         |
2383||||||||NLINE PMT 434439919459038 WE|
2393||||||||SO CALIF EDISON  |
2394||||||||DISCOVER         |
2403||||||||SLC PUBLIC UTILT |
2413||||||||GEICO            |
2414||||||||ard ending in 3416|
2415||||||||NICOLETA RADU    |
2418||||||||PAYPAL           |
2436||||||||AMERIPRISE INS   |
2448||||||||AQUA             |
2452||||||||PRIMERICA LIFE   |
2458||||||||ATT              |
2475||||||||COMENITY PAY TX  |
2488||||||||ard ending in 8098|
2499|||||||| MMA ...3293 transaction#: 4|
2500||||||||CAPITAL ONE      |
2507||||||||PROG PREFERRED   |
2532||||||||ard ending in 4163|
2534||||||||TARGET CARD SRVC |
2535||||||||CON ED OF NY     |
2536||||||||GLOBAL ORANGE    |
2543||||||||PAYPAL           |
2546||||||||COWAY            |
2547||||||||CON ED OF NY     |
2551||||||||24 HOUR FITNESS  |
2556||||||||CHASE            |
2559||||||||CITI CARD ONLINE |
2564||||||||YMCA CWC         |
2568||||||||21STCENTURY      |
2570||||||||PAYPAL           |
2577||||||||COLUMBIA GAS OH  |
2593||||||||ALLSTATE INS CO  |
2597||||||||TJX Rewards MC   |
2599||||||||ard ending in 1247|
2601||||||||ard ending in 0988|
2602||||||||PAYPAL           |
2608||||||||COMENITY PAY VI  |
2610||||||||AMER FAMILY LIFE |
2613||||||||FARMERS N W LIFE |
2618||||||||PAYPAL           |
2621||||||||NEW YORK LIFE    |
2624||||||||FARMERS INS      |
2637||||||||STATE FARM RO 27 |
2643||||||||CAPITAL ONE      |
2651||||||||PAYPAL           |
2657||||||||AMEX PAYMENT     |
2667||||||||GUARDIAN PRO     |
2671||||||||MONITRONICS      |
2674||||||||SANDVIK          |
2680||||||||LIFE TIME        |
2687||||||||Planet Fit 0805  |
2698||||||||DISCOVER         |
2707||||||||STATE FARM RO 27 |
2712||||||||VECTOR SECURITY  |
2718||||||||PAYPAL           |
2727||||||||Credit One Bank  |
2738||||||||PRIMERICA LIFE   |
2748||||||||Lowes CC         |
2750||||||||Credit One Bank  |
2770||||||||ATMOS ENERGY SGL |
2778||||||||ATT              |
2786||||||||LOS ANGELESTIMES |
2787||||||||CARESOURCE INDI  |
2789||||||||ATHENE ANNUITY   |
2791||||||||KOHL'S DEPT STRS |
2792||||||||LOU WATER CO     |
2802||||||||VENMO            |
2806||||||||NewYorkLife-AARP |
2808||||||||AMERICAN WATER W |
2813||||||||RICKER OIL COMPA |
2816||||||||USAA P&C         |
2820||||||||OHIO EDISON      |
2824||||||||WalMart CC       |
2829||||||||VERIZON          |
2831||||||||PAYPAL           |
2833||||||||NYC DOF          |
2838||||||||CHASE            |
2840||||||||FAITHDIRECTMI183 |
2841||||||||ADT SECURITY SER |
2843||||||||PAYPAL           |
2847||||||||American Express |
2848||||||||ard ending in 5493|
2849||||||||PAYPAL           |
2850||||||||GLOBAL PAYMENTS  |
2854||||||||C PYMT    601918323002348 WE|
2855||||||||ALLSTATE NBINDCO |
2856||||||||NATIONWIDE       |
2859||||||||PGANDE           |
2860||||||||SMILESUNNE       |
2862||||||||ard ending in 9314|
2865||||||||SO CAL EDISON CO |
2872||||||||ALLSTATE INS CO  |
2877||||||||CONN APPLIANCES  |
2880||||||||PAYMENT FOR AMZ  |
2883||||||||BARCLAYCARD US   |
2885||||||||NAVIENT FDR      |
2891||||||||CPENERGY ENTEX   |
2892||||||||000093BLUE CHIP  |
2901||||||||AMERENIL         |
2914||||||||VERIZON WIRELESS |
2927||||||||ALLSTATE IND CO  |
2931||||||||ard ending in 1770|
2935||||||||TARGET DEBIT CRD |
2940||||||||STATE FARM RO 27 |
2941||||||||CAPITAL ONE      |
2945||||||||PAYPAL           |
2947||||||||PAYPAL           |
2948||||||||COMENITY PAY CP  |
2949||||||||PINA,ANABEL      |
2950||||||||SYNCHRONY BANK   |
2953||||||||FPL DIRECT DEBIT |
2962||||||||JPMC RPS         |
2966||||||||NAVIENT FDR      |
2986||||||||ATMOS ENERGY RCR |
2994||||||||PGANDE           |
2999||||||||FIRSTMARK        |
3000||||||||DISCOVER         |
3003||||||||FARMERS INS      |
3028||||||||HODGES,STEFANI   |
3030||||||||TJX Rewards CC   |
3033||||||||CABELA'S VISA    |
3044||||||||AM INCOME LIFE   |
3047||||||||THE GAS COMPANY  |
3049||||||||ATT              |
3060||||||||COMED            |
3063||||||||AAA INSURANCE    |
3091||||||||CITI CARD ONLINE |
3095||||||||BARCLAYCARD US   |
3097||||||||PAYPAL           |
3100||||||||BEST BUY         |
3104||||||||PAYPAL           |
3110||||||||CAPITAL ONE      |
3112||||||||AmericanWater    |
3115||||||||SO CAL EDISON CO |
3117||||||||NGL INS CO       |
3125||||||||FPL DIRECT DEBIT |
3137||||||||PRIMERICA LIFE   |
3138||||||||ST ROBERT PARISH |
3140||||||||FPL DIRECT DEBIT |
3144||||||||BK OF AMER VI/MC |
3145||||||||NAVI  ED SERV PP |
3146||||||||ard ending in 2734|
3155||||||||WESTERN RESERVE  |
3160||||||||LIMITED VZ FOR|
3162||||||||MONITRONICS      |
3163||||||||CITI CARD ONLINE |
3174||||||||PAYPAL           |
3175||||||||VPSI, INC-MICHIV |
3179||||||||Community Health |
3181||||||||VENMO            |
3182||||||||PROG COUNTY MUT  |
3188||||||||NATIONAL GRID8NY |
3189||||||||PAYPAL           |
3193||||||||PALMITER,NICOLE  |
3197||||||||NSALA SPONSOR    |
3205||||||||PAYPAL           |
3207||||||||BEST BUY         |
3209||||||||EMPLOYEE BENEFIT |
3215||||||||GEICO            |
3221||||||||COMMONWEALTH ED  |
3232||||||||PAYPAL           |
3238||||||||NORDSTROM        |
3242||||||||ATT              |
3260||||||||AMERICAN FUNDS  I|
3264||||||||ALLSTATE NBINDCO |
3270||||||||PAYPAL           |
3277||||||||24 HOUR FITNESS  |
3279||||||||CenturyLink      |
3283||||||||HUMANA,  INC.    |
3287||||||||ALLSTATE INS CO  |
3295||||||||CITI CARD ONLINE |
3297||||||||TRANSAMERICA INS |
3300||||||||COMENITY PAY SB  |
3308||||||||SOUTHWEST GAS    |
3310||||||||TURNBO,DONNA P   |
3313||||||||ard ending in 4479|
3314||||||||DISCOVER         |
3318||||||||FAMILY HERITAGE  |
3319||||||||CAPITAL ONE      |
3323||||||||FARMERS N W LIFE |
3326||||||||PAYPAL           |
3329||||||||ANSFER TO ACCOUNT00000093677|
3336||||||||ATT              |
3338||||||||Mortgage Svc Ctr |
3343||||||||COMED            |
3351||||||||LEGACY VISA PYMT |
3353||||||||PAYPAL           |
3360||||||||PAYPAL           |
3364||||||||PAYPAL           |
3371||||||||VENMO            |
3378||||||||STATE FARM RO 27 |
3386||||||||Sams Club CC     |
3387||||||||PAYPAL           |
3394||||||||STATE FARM RO 27 |
3403||||||||ard ending in 0932|
3405||||||||MISSION AVIATION |
3408||||||||PAYPAL           |
3410||||||||ard ending in 2912|
3428||||||||GPC              |
3435||||||||Credit One Bank  |
3440||||||||RICKER OIL COMPA |
3442||||||||ALLSTATE LIFE-NY |
3444||||||||Old Navy Visa    |
3446||||||||FIRSTENERGY OPCO |
3451||||||||STAPLES          |
3454||||||||KAY JEWELERS     |
3455||||||||American Express |
3457||||||||WalMart CC       |
3459||||||||PAYCHEX EIB      |
3477||||||||NATIONWIDE       |
3488||||||||MERRICK BANK COR |
3491||||||||PAYPAL           |
3492||||||||CARDMEMBER SERV  |
3508||||||||ard ending in 7103|
3525||||||||City of HS       |
3526||||||||PAYPAL           |
3538||||||||SO CALIF EDISON  |
3561||||||||COMMERCIAL METAL      |
3572||||||||AT&T INC.        |
3574||||||||PAYPAL           |
3582||||||||ard ending in 3752|
3588||||||||PGANDE           |
3596||||||||MACYS WEB PYMT   |
3599||||||||Synchrony Bank   |
3602||||||||*LINCOLN NATLIFE |
3603||||||||CPENERGY ENTEX   |
3609||||||||ard ending in 4408|
3610||||||||COMENITY PAY NS  |
3616||||||||ALLSTATE INS CO  |
3621||||||||SOUTHWEST GAS    |
3624||||||||PAYPAL           |
3627||||||||NATIONAL INCOME  |
3629||||||||PAYPAL           |
3635||||||||MERRICK BANK COR |
3642||||||||KOHL'S DEPT STRS |
3651||||||||KOHL'S DEPT STRS |
3654||||||||CHASE            |
3656||||||||JADUNATH-SAMUEL, |
3657||||||||HUMANA,  INC.    |
3662||||||||Lowes CC         |
3663||||||||CAPITAL ONE      |
3670||||||||Credit One Bank  |
3672||||||||Credit One Bank  |
3674||||||||GEICO            |
3677||||||||PROG NORTHERN    |
3680||||||||American Express |
3685||||||||CAPITAL ONE      |
3686||||||||CON ED OF NY     |
3692||||||||Chevron CC       |
3703||||||||VILLAGE OF CAROL |
3714||||||||VILLAGE OF WINFI |
3716||||||||RCL FINANCE DB   |
3718||||||||THE GAS COMPANY  |
3719||||||||THE GAS COMPANY  |
3720||||||||DISCOVER         |
3721||||||||UnitedHCMedicare |
3731||||||||PROGRESO FINANCI |
3733||||||||DISCOVER         |
3740||||||||ENGLANDER,FRANKL |
3752||||||||UNS GAS/  EZ-PAY |
3755||||||||Signature Card S |
3759||||||||VETS INSURANCE   |
3761||||||||Master Community |
3769||||||||COMENITY PAY DG  |
3779||||||||KOHL'S DEPT STRS |
3793||||||||NewYorkLife-AARP |
3794||||||||KOHL'S DEPT STRS |
3795||||||||ard ending in 2977|
3798||||||||ADT Security     |
3799||||||||ard ending in 7507|
3804||||||||MERRICK BANK COR |
3808||||||||SOUTHWEST GAS    |
3815||||||||ard ending in 9053|
3838||||||||TVG NETWORK, INC |
3841||||||||ard ending in 4652|
3846||||||||ard ending in 2052|
3847||||||||ALLSTATE INS CO  |
3850||||||||VIVINT           |
3851||||||||CITI AUTOPAY     |
3853||||||||MTATB REBILL AC A|
3859||||||||MIDLAND NATIONAL |
3868||||||||CAPITAL ONE      |
3879||||||||PRUDENTIAL       |
3884||||||||PROG PREFERRED   |
3890||||||||NATIONAL INCOME  |
3893||||||||SEARS ONLINE     |
3899||||||||ATMOS ENERGY RCR |
3901||||||||COMENITY PAY SB  |
3905||||||||WELLS FARGO CARD |
3927||||||||ADP TX/FINCL SVC |
3935||||||||aymentREC                 PP|
3941||||||||NATIONAL GRID NY |
3949||||||||Paymentech       |
3957||||||||CAPITAL ONE      |
3959||||||||TRANSPREMIERLIFE |
3968||||||||American Express |
3976||||||||ard ending in 6734|
3978||||||||PAYPAL           |
3979||||||||COMENITY PAY VI  |
3980||||||||BLOOMINGDALES    |
3984||||||||PAYPAL           |
3986||||||||USAA P&C         |
3998||||||||PAYPAL           |
4000||||||||SEARS ONLINE     |
4002||||||||L A FITNESS      |
4020||||||||WE ENERGIES      |
4024||||||||PAYPAL           |
4026||||||||USAA P&C         |
4031||||||||SPRINT8006396111 |
4044||||||||PAYPAL           |
4053||||||||CAPITAL ONE      |
4058||||||||VISA PLAT PMT    |
4064||||||||GALIC - LIFE DIV |
4080||||||||BANKCARD         |
4081||||||||Neiman Marcus    |
4099||||||||CALIF CASUALTY   |
4107||||||||FITNESS 19 CA138 |
4111||||||||PAYPAL           |
4114||||||||DTE Energy       |
4129||||||||VETS INSURANCE   |
4130||||||||TIMES PICAYUNE   |
4131||||||||PAYPAL           |
4133||||||||PORTLAND GENERAL |
4135||||||||WAYNE MUTUAL     |
4137||||||||PAYPAL           |
4148||||||||COMPUPAY BILLING |
4158||||||||ard ending in 1443|
4160||||||||COMENITY PAY CP  |
4168||||||||SonoraQuestLabs  |
4170||||||||ard ending in 7891|
4172||||||||ard ending in 6253|
4183||||||||ATT              |
4184||||||||CALWATER         |
4191||||||||CITY OF POMONA   |
4195||||||||NETWORK HP       |
4210||||||||ard ending in 1332|
4230||||||||CENTURYLINK      |
4233||||||||PAYPAL           |
4239||||||||LONG TERM CARE   |
4240||||||||R2 GAME CO LIMIT |
4242||||||||TOYSRUS CC       |
4264||||||||CORBALLMGARTLAND |
4296||||||||LIBERTY NATIONAL |
4304||||||||LONG ISLAND WATE |
