row_id|at_merchantid|at_transactioncity|at_transactionstateprovince|at_transactionpostalcode1|at_transactionpostalcode2|at_transactioncountrycode|at_transactiondescription|at_transactiondescription2|at_mcccode
33906||||||||IN SALES/USE TAX |
33928||||||||ard ending in 2471|
34012|||||||| MMA ...8508 transaction#: 4|
34036||||||||UNITED HEALTHCAR EDI PAYMTS|
34055||||||||PROVIDENT FUNDIN |
34056||||||||GEICO INSURANCE       |
34064||||||||PROVIDENT FUNDIN |
34066||||||||PAYCHEX EIB      |
34118||||||||Ocwen Loan Servi |
34140||||||||IRS              |
34156||||||||THE HEARTH AT GR |
34173||||||||ADP TX/FINCL SVC |
34184|||||||| MMA ...7129 transaction#: 4|
34191||||||||New York State   |
34218||||||||American Express |
34225|||||||| MMA ...1490 transaction#: 4|
34305||||||||1ST NATL BK OMAH |
34343||||||||ard ending in 5582|
34364||||||||CITI AUTOPAY     |
34371||||||||Nationstar       |
34397||||||||Bank of America  |
34412||||||||JPMORGAN CHASE   |
34413||||||||American Express |
34514||||||||ard ending in 6101|
34589||||||||ALARA Cantebrea  |
34592|||||||| 4970293863 To Eric (_#####6|
34598||||||||ard ending in 8383|
34608||||||||HORIZON BCBS NJ  |
34616||||||||JPMORGAN CHASE   |
34661||||||||CHASE            |
34663||||||||BANK OF AMERICA  |
34686||||||||American Express |
34750||||||||IRS              |
34760||||||||CARRINGTON       |
34762|||||||| MMA ...6101 transaction#: 4|
34788||||||||ard ending in 1551|
34806||||||||ard ending in 7387|
34809||||||||PAI SERVICES, LL |
34861||||||||CITI CARD ONLINE |
34869||||||||ard ending in 2392|
34885||||||||BARCLAYCARD US   |
34910||||||||E-COMM - PACIFIC      |
34929||||||||ard ending in 0649|
34932||||||||CON ED OF NY     |
34946||||||||BROKER SOLUTIONS |
34951||||||||ard ending in 1436|
34960||||||||XOOM.COM         |
34966||||||||American Express |
34969||||||||PENNYMAC         |
34983||||||||CITI AUTOPAY     |
34991||||||||ard ending in 6217|
34995||||||||ard ending in 3701|
35049||||||||CHASEHOMEFINANCE |
35069||||||||GROUPON INC           |
35083||||||||DISCOVER         |
35093||||||||American Express |
35118|||||||| 4970770826 To Tom Wilson (_|
35132||||||||NYS LOTTERY      |
35136||||||||JPMORGAN CHASE   |
35141||||||||PaySpot Inc      |
35142||||||||JPMORGAN CHASE   |
35147||||||||STATE COMPTRLR        |
35155||||||||JPMORGAN CHASE   |
35192||||||||ard ending in 8427|
35203||||||||DISCOVER         |
35238||||||||American Express |
35245||||||||PAYCHEX TPS      |
35273||||||||STERLING NATL BK |
35288||||||||AMERICAN EXPRESS |
35338||||||||Bank of America  |
35366||||||||CORESLAB STRUCTU      |
35374||||||||ard ending in 3552|
35390||||||||IRS              |
35406||||||||JPMORGAN CHASE   |
35418||||||||OCWEN            |
35434||||||||WF HOME MTG      |
35451||||||||WF HOME MTG      |
35468||||||||ard ending in 8715|
35478|||||||| 4971262717 To Paychex (_###|
35484||||||||DISCOVER         |
35511||||||||Juice, Legrande       |
35608|||||||| MMA ...5204 transaction#: 4|
35629||||||||ard ending in 7156|
35657||||||||JPMORGAN CHASE   |
35683||||||||AMERICAN EXPRESS |
35684||||||||INTUIT PAYROLL S |
35687||||||||SCHENKER INC          |
35688||||||||NewYork 529 ACH  |
35716||||||||EMPLOYMENT DEVEL      |
35717||||||||ard ending in 7109|
35729||||||||ard ending in 7521|
35731||||||||BIWEEKLY MORTGAG |
35752||||||||CITIMORTGAGE INC |
35757||||||||CITI CARD ONLINE |
35782||||||||ard ending in 9353|
35798||||||||SCHOOLSFIRST FCU |
35799||||||||Vancouver Nation |
35923||||||||CHASE            |
35934||||||||ard ending in 6144|
35936||||||||OCWEN            |
35939||||||||PRASLA FINANCIAL |
35977||||||||PAYCHEX TPS           |
36015||||||||BK OF7AM CRD AOH |
36024||||||||IL DEPT OF REVEN |
36032||||||||IRS              |
36033||||||||CHASE            |
36071||||||||BARCLAYCARD US   |
36081||||||||ard ending in 8575|
36106||||||||CITI CARD ONLINE |
36108||||||||CHASE            |
36140||||||||ANTHEM BLUECROSS |
36162|||||||| 4971335305 To Dennis E. Ric|
36189||||||||ard ending in 3799|
36196||||||||BK OF AMER VI/MC |
36204||||||||ard ending in 6203|
36217||||||||ard ending in 5366|
36226||||||||CVR                   |
36241||||||||ard ending in 9576|
36255||||||||ard ending in 9970|
36260||||||||PAYCHEX TPS      |
36270||||||||US FOODSERVICE   VENDOR PAY|
36294||||||||CHASE            |
36312||||||||WF HOME MTG      |
36355||||||||UNITEDHEALTHCARE      |
36357||||||||  MMA ...0243 transaction#: |
36423||||||||DISCOVER         |
36440||||||||JPMORGAN CHASE   |
36441||||||||ard ending in 4901|
36460|||||||| MMA ...0709 transaction#: 4|
36468||||||||MARSH & MCLENNAN      |
36482||||||||CHASE            |
36521||||||||PAYPAL           |
36578||||||||WELLS FARGO CARD |
36579||||||||ard ending in 5244|
36583||||||||DISCOVER         |
36599||||||||CHASE            |
36641||||||||ard ending in 4220|
36665||||||||CAPITAL ONE      |
36677||||||||JPMORGAN CHASE   |
36739||||||||ard ending in 5224|
36740||||||||JPMORGAN CHASE   |
36748||||||||ard ending in 7681|
36768||||||||American Express |
36779||||||||ard ending in 8610|
36791||||||||COMPUPAY, INC         |
36813||||||||WF HOME MTG      |
36814||||||||CHASE            |
36822||||||||JPMORGAN CHASE   |
36875||||||||  CHK ...7376 transaction#: |
36904|||||||| MMA ...5173 transaction#: 4|
36924||||||||ADP TX/FINCL SVC |
36926||||||||NYS TAX & FINANC |
36943|||||||| 4971052898 To 2210 TOM&TOM |
36954||||||||CHASE            |
36967||||||||ard ending in 7758|
36976||||||||ADP TX/FINCL SVC |
36990||||||||QUICKEN LOANS    |
37020||||||||WELLS FARGO      |
37023||||||||CAPITAL ONE      |
37045||||||||Xoom.com         |
37068||||||||CHASE            |
37107||||||||ard ending in 0050|
37109||||||||WF HOME MTG      |
37144||||||||American Express |
37165||||||||ard ending in 2473|
37170||||||||JPMORGAN CHASE   |
37172||||||||ard ending in 0656|
37210||||||||ard ending in 4202|
37231|||||||| MMA ...5729 transaction#: 4|
37241||||||||MERRICK BANK COR |
37252||||||||American Express |
37263||||||||ADP TX/FINCL SVC       |
37315||||||||WF HOME MTG      |
37418||||||||eRent Payment    |
37434||||||||SYSCO GRAND RAPI Payment   |
37439||||||||IRS              |
37472||||||||US CBP           |
37484|||||||| MMA ...3440 transaction#: 4|
37485||||||||CACOLLEGEARTS    |
37589||||||||SEARS ONLINE     |
37617||||||||ard ending in 5707|
37674||||||||CHASEHOMEFINANCE |
37749||||||||IRS              |
37756||||||||OCWEN            |
37771||||||||CAPITAL ONE      |
37797||||||||WF HOME MTG      |
37812||||||||ard ending in 5153|
37846||||||||BARCLAYCARD US   |
37850||||||||CALIBER HOME LOA |
37861||||||||UC SANTA BARBARA |
37896||||||||PaySpot Inc      |
37924||||||||JPMORGAN CHASE   |
37928||||||||Nationstar       |
37948||||||||SUNTRUST MORTG   |
37956||||||||ALL HALLOWS      |
37994||||||||CITI CARD ONLINE |
38027||||||||ard ending in 7811|
38045||||||||NewYork 529 ACH  |
38123||||||||ard ending in 8380|
38176||||||||CAPITAL ONE      |
38224||||||||Wentworth House  |
38259||||||||WF HOME MTG      |
38285||||||||ard ending in 7155|
38335||||||||Trebar           |
38344||||||||PAYCHEX TPS           |
38414||||||||JPMORGAN CHASE   |
38425||||||||WF HOME MTG      |
38442||||||||JPMORGAN CHASE   |
38447||||||||American Express |
38470||||||||ard ending in 8851|
38492||||||||AXA EQUITABLE    |
38496||||||||GREAT LAKES      |
38523||||||||DISCOVER         |
38563||||||||Access Online    |
38567||||||||BARCLAYCARD US   |
38573||||||||DISCOVER         |
38574||||||||WF HOME MTG      |
38619||||||||ONSLOWCO TAX NC  |
38635||||||||STERIS INC             |
38653||||||||ard ending in 0099|
38688||||||||PAYMENTECH       |
38696||||||||VANGUARD GROUP   |
38709||||||||PaySpot Inc      |
38714||||||||ard ending in 9362|
38726||||||||THE GUARDIAN     |
38728||||||||BK OF AMER VI/MC |
38746||||||||SELECT PORTFOLIO |
38748||||||||American Express |
38777||||||||ard ending in 2767|
38829||||||||THE WILLIAMSON G      |
38844||||||||CITI CARD ONLINE |
38897||||||||CAPITAL ONE      |
38902||||||||Nationstar       |
38927||||||||DISCOVER         |
38940||||||||ard ending in 0944|
38956||||||||TOYSRUS MC       |
38965||||||||CAPITAL ONE      |
39080||||||||CAPITAL ONE      |
39093||||||||FORD CREDIT      |
39095||||||||CAPITAL ONE      |
39097||||||||ard ending in 2716|
39098||||||||DISCOVER         |
39154|||||||| MMA ...8128 transaction#: 4|
39193||||||||CV at Sierra Vis |
39212||||||||DD STORED VALU   |
39213||||||||American Express |
39235||||||||JPMORGAN CHASE   |
39245||||||||CIT Bank         |
39296||||||||WAYPOINTGROUP101 |
39324||||||||ard ending in 5650|
39358||||||||American Express |
39370||||||||DISCOVER         |
39384||||||||NORMAN INTERNATI |
39419||||||||SETERUS, INC.    |
39426||||||||GOUVIS ENGINEERI |
39472||||||||URCHASE   114122901577808 CC|
39477|||||||| 4971720147 To Larry (_#####|
39487||||||||ERL5 LLC         |
39551||||||||IRS              |
39554||||||||Rivers Edge Mana |
39557||||||||ECU              |
39571||||||||IRS              |
39616||||||||ard ending in 8179|
39633||||||||CHASE            |
39658||||||||STTAM PROP TAX   |
39717||||||||QPAY INC.        |
39728||||||||Nationstar       |
39731||||||||DISCOVER BANK    |
39732||||||||DISCOVER         |
39741||||||||FID BKG SVC LLC  |
39770||||||||ACCC             |
39810||||||||MIDLAND NATIONAL |
39819||||||||Kingsway Gardens       |
39822||||||||American Express |
39828||||||||ard ending in 2046|
39923||||||||STANDARD         |
39967||||||||CHASE            |
39985||||||||ard ending in 4810|
40035||||||||CHASE            |
40047||||||||LITESPEED ELECTR |
40055|||||||| MMA ...5480 transaction#: 4|
40126||||||||American Express |
40154||||||||ard ending in 8238|
40172||||||||LMCU MORTGAGE    |
40194||||||||DP - TAX  ARLQA 010201A01 CC|
40206||||||||JPMORGAN CHASE   |
40208|||||||| MMA ...8518 transaction#: 4|
40225||||||||MCCARTHY,AISLING |
40263||||||||WF HOME MTG      |
40309||||||||JPMORGAN CHASE   |
40377||||||||RAMONA CONVENT S |
40394||||||||CAPITAL ONE      |
40426||||||||OCWEN            |
40481||||||||GEICO            |
40486||||||||Nationstar       |
40501||||||||FIRST CLEARING   |
40509||||||||CHASE            |
40521||||||||JPMORGAN CHASE   |
40579||||||||CAPITAL ONE      |
40597||||||||TIO NETWORKS     |
40608||||||||ard ending in 3819|
40613||||||||IRS              |
40655||||||||JPMORGAN CHASE   |
40664||||||||400 EAST 77 ST.  |
40671||||||||CITI AUTOPAY     |
40688||||||||ard ending in 0719|
40706||||||||GATEWAY MORTGAGE |
40708||||||||MACYS WEB PYMT   |
40723||||||||XOOM.COM         |
40747||||||||PAYMENTECH       |
40753||||||||Premier Property |
40755||||||||ard ending in 6338|
40764||||||||ADP TX/FINCL SVC |
40873||||||||Bank of America  |
40890||||||||JPMORGAN CHASE   |
40903||||||||  CHK ...8165 transaction#: |
40915||||||||American Express |
40917||||||||JPMORGAN CHASE   |
40991||||||||FNC INS BIW ADV  |
41033||||||||WF HOME MTG      |
41036||||||||CARDMEMBER SERV  |
41043||||||||JPMORGAN CHASE   |
41085||||||||American Express |
41110||||||||WEBFILE TAX PYMT |
41123||||||||PENNYMAC         |
41192|||||||| 4970883293 To YUI TONG CHON|
41222||||||||OCWEN            |
41237||||||||ard ending in 0533|
41252||||||||CHASE            |
41257||||||||American Express |
41264||||||||CLARENCE CAMPILL |
41268||||||||METLIFE          |
41298||||||||IL DEPT OF REVEN |
41309||||||||20125 Owners Cor |
41311||||||||Bellclair at Mon |
41314||||||||ard ending in 6322|
41332||||||||American Express |
41364||||||||ard ending in 0422|
41374||||||||Old Navy Visa    |
41416||||||||PAYMENTECH       |
41448||||||||CHASE            |
41463||||||||Specialized Loan |
41499||||||||CITI CARD ONLINE |
41515||||||||DISCOVER BANK    |
41525||||||||COMDATA NETWORK  |
41558||||||||WF HOME MTG      |
41560||||||||American Express |
41570||||||||ard ending in 3120|
41613||||||||JERRY BROWN      |
41630||||||||ard ending in 7079|
41634||||||||Bank of America  |
41638||||||||AMERICAN EXPRESS |
41639||||||||CAPITAL ONE      |
41663||||||||  CHK ...7800 transaction#: |
41665||||||||MASSACHUSETTS MU      |
41683||||||||ard ending in 2464|
41689||||||||DISCOVER         |
41710||||||||WF HOME MTG      |
41728||||||||OCWEN            |
41732||||||||JPMORGAN CHASE   |
41779||||||||ard ending in 7185|
41804||||||||CALIBER HOME LOA |
41824||||||||BK OF AMER VI/MC |
41832||||||||IRS              |
41867||||||||VENTERRAREALTYMA |
41886||||||||KU CARE - CCLC   |
41893||||||||SETERUS, INC.    |
41969||||||||ard ending in 5683|
41989|||||||| MMA ...9363 transaction#: 4|
42049||||||||VENMO            |
42062||||||||SANTANDER BK MTG |
42070||||||||ard ending in 3857|
42109||||||||ard ending in 7413|
42132||||||||ard ending in 0312|
42139||||||||BK OF AM CRD ACH |
42266||||||||XOOM.COM         |
42280||||||||ard ending in 9373|
42308||||||||American Express |
42316||||||||PAYPAL           |
42330||||||||ADP TX/FINCL SVC |
42366||||||||FLAGSTAR BANK    |
42401||||||||OKST TRSFR DB         |
42410||||||||ard ending in 6590|
42436||||||||CENLAR FSB       |
42453||||||||Payroll          |
42481||||||||PENNYMAC         |
42496|||||||| MMA ...3659 transaction#: 4|
42539||||||||FLAGSTAR BANK    |
42559||||||||DISCOVER         |
42569||||||||ard ending in 2956|
42593||||||||NYS TAX & FINANC |
42609||||||||BNY MELLON            |
42626||||||||PAYCHEX - RCX    |
42631||||||||NYS LOTTERY      |
42642||||||||ard ending in 4045|
42735||||||||American Express |
42755|||||||| MMA ...4979 transaction#: 4|
42756||||||||ard ending in 0351|
42770||||||||VIRGINIA ELECTRI       |
42775||||||||ard ending in 6250|
42779||||||||ard ending in 7575|
42791||||||||CHASE            |
42832||||||||NewYork 529 ACH  |
42833||||||||CARDMEMBER SERV  |
42849||||||||CHASEHOMEFINANCE |
42864||||||||American Express |
42898||||||||JPMorgan Chase   |
42929||||||||ADP TX/FINCL SVC |
42957||||||||ard ending in 7004|
42959||||||||American Homes 4 |
43004||||||||CITI CARD ONLINE |
43030||||||||ard ending in 1023|
43032||||||||CAJUN GLOBAL LLC |
43036||||||||JPMORGAN CHASE   |
43048||||||||COUNTYOFRIVERSID |
43067||||||||JPMORGAN CHASE   |
43090||||||||ard ending in 3053|
43091||||||||ADP TX/FINCL SVC |
43134||||||||GENESCO INC           |
43145||||||||CENLAR           |
43188||||||||AMER FN RESOURCE |
43200||||||||ABHOW ELEC DISB  |
43216||||||||ard ending in 0982|
43327||||||||HMF              |
43336|||||||| 4971313886 To Bob (_######6|
43354||||||||DEPT EDUCATION   |
43392||||||||Seterus, Inc.    |
43404||||||||American Express |
43405||||||||MANISTEE ISD          |
43412||||||||American Express |
43434|||||||| 4971205963 To Loan for Angi|
43436|||||||| 4971619709 To Yossi (_###75|
43437||||||||PRESTIGE MANAGEM |
43442||||||||FIA ONLINE PYMT  |
43461||||||||ard ending in 4758|
43542||||||||VW CREDIT, TEL.  |
43612||||||||31 JANE STREET T |
43617||||||||American Express |
43633||||||||Nationstar       |
43689||||||||BOWDEN MANUFACTU |
43702||||||||Xoom.com         |
43716|||||||| 4970693095 To AAOS (_###026|
43777|||||||| 4971776912 To Hyperion (_##|
43778||||||||Xoom.com         |
43779||||||||PROVIDENT FUNDIN |
43859||||||||American Homes 4 |
43891||||||||  MMA ...7598 transaction#: |
43904||||||||ard ending in 1179|
43906||||||||NAVI ED SERV WEB |
43929||||||||PAYCHEX-HRS      |
43961||||||||CHASE            |
43968||||||||EVERHOME MORTG   |
44006||||||||ALLY BANK        |
44025||||||||EBF PARTNERS     |
44026||||||||MAM TRUST              |
44030||||||||American Express |
44031||||||||FirstService Res |
44037||||||||ard ending in 9922|
44056||||||||ard ending in 2635|
44086||||||||ard ending in 2552|
44107||||||||OCWEN            |
44115||||||||ard ending in 3467|
44116||||||||IRS                   |
44119||||||||CAPITAL ONE      |
44142||||||||ALSTOMINC             |
44143||||||||Honeywell Electr      |
44209||||||||CHASE            |
44291|||||||| 4971652366 To Terry Hesselt|
44307||||||||ard ending in 3435|
44321||||||||PHH MORTGAGE     |
44335||||||||ard ending in 9818|
44382||||||||JPMORGAN CHASE   |
44432||||||||CAIZZA,ADDY      |
44445||||||||AMERICAN EXPRESS |
44524||||||||FIA CARD SERVICE |
44544||||||||FREEDOM MORTGAGE |
44587||||||||ADP TX/FINCL SVC |
44632||||||||Bank of America  |
44655||||||||CA049 - Avalon M |
44673||||||||GEICO INSURANCE       |
44682||||||||BK OF AMER VI/MC |
44702||||||||Real Page JP Mor      |
44730||||||||FIA ONLINE PYMT  |
44731||||||||IRS              |
44734||||||||ard ending in 8766|
44736|||||||| 4970540503 To Kay McCabe (_|
44761||||||||ard ending in 6919|
44771||||||||ard ending in 3788|
44798||||||||BARCLAYCARD US   |
44844||||||||EBY-BROWN        |
44893||||||||CITI CARD ONLINE |
44899||||||||RPM PROS         |
44907||||||||Seterus, Inc.    |
44953||||||||BK OF AMER VI/MC |
44978||||||||WF HOME MTG      |
44996||||||||City of Milw     |
44998||||||||DISCOVER         |
45003||||||||STATE OF MICHNWS      |
45017||||||||DP - TAX  RMY64 010201A01 CC|
45047||||||||WF HOME MTG      |
45049||||||||PAYCHEX TPS      |
45108||||||||Pacific Gas & El |
45123|||||||| MMA ...9256 transaction#: 4|
45137||||||||CHASE            |
45202||||||||ard ending in 8121|
45243||||||||WEATHERKING PORT |
45298||||||||JPMORGAN CHASE   |
45319||||||||PAYMENTECH       |
45355||||||||Ocwen Loan Servi |
45357||||||||ard ending in 0325|
45390||||||||JPMORGAN CHASE   |
45393|||||||| 4970770962 To Steven M. Whe|
45416||||||||ard ending in 3849|
45530||||||||ard ending in 7341|
45548||||||||Southern Wine &       |
45582||||||||ard ending in 2654|
45585||||||||American Express |
45623||||||||NY ADV ACH       |
45667||||||||BARCLAYCARD US   |
45678||||||||WF HOME MTG      |
45723||||||||ard ending in 7787|
45776||||||||ard ending in 1923|
45795||||||||ard ending in 0475|
45806||||||||ard ending in 9721|
45826||||||||American Express |
45835||||||||MERCHE-SOLUTIONS      |
45844||||||||  CHK ...2634 transaction#: |
45860||||||||ard ending in 7728|
45866||||||||WF HOME MTG      |
45875||||||||ard ending in 3334|
45889||||||||  CHK ...1107 transaction#: |
45902||||||||USAA.COM PAYMNT  |
45906||||||||BK OF AMER VI/MC |
45928||||||||XOOM.COM         |
45941||||||||JPMORGAN CHASE   |
45980||||||||CHASE            |
46001||||||||ard ending in 4078|
46030||||||||ard ending in 1165|
46035||||||||IRS                   |
46068||||||||TARGET CARD SRVC |
46075||||||||MORTGAGE SERV CT |
46106||||||||IRS              |
46123||||||||SCHWAB BROKERAGE |
46135||||||||Foyle and Foyle  |
46141||||||||Bank of America  |
46151||||||||ard ending in 3601|
46170||||||||QPAY INC.        |
46200||||||||Payroll          |
46203||||||||American Express |
46265||||||||ard ending in 8376|
46317||||||||THE WARWICK 5558 |
46329||||||||UnitedHealthCare |
46366||||||||ard ending in 3583|
46373||||||||OCWEN            |
46376||||||||JPMORGAN CHASE   |
46394||||||||WF HOME MTG      |
46398||||||||GERINGER & DOLAN |
46403||||||||JPMORGAN CHASE   |
46421||||||||USAA CHK-INTRNT  |
46435||||||||  CHK ...3323 transaction#: |
46461|||||||| 4971510512 To WALTER (_####|
46462||||||||HONEYWELL INTL        |
46465||||||||PAYMAP, INC.     |
46530||||||||ard ending in 9735|
46531||||||||MBFS.COM         |
46596||||||||Fleet One        |
46619||||||||IRS              |
46669||||||||UCS ONLINE       |
46675||||||||NFCU ACH         |
46684||||||||ADP TX/FINCL SVC      |
46723||||||||VSC FIELD OFFICE |
46730||||||||SRZ NAPERVILLE N |
46776||||||||ard ending in 9087|
46785||||||||CITI CARD ONLINE |
46788||||||||Ocwen Loan Servi |
46810||||||||  CHK ...9065 transaction#: |
46828||||||||ard ending in 7084|
46831||||||||PREMIER BUSINESS      |
46844||||||||ard ending in 6367|
46849||||||||ard ending in 4212|
46869||||||||CHASE            |
46888||||||||ard ending in 8386|
46953||||||||ABACUS FEDERAL S |
46964||||||||UNITEDWHOLESALE  |
46983||||||||ADP TX/FINCL SVC |
47000|||||||| MMA ...1150 transaction#: 4|
47019||||||||OCWEN            |
47023||||||||Payroll          |
47037|||||||| MMA ...1385 transaction#: 4|
47038|||||||| MMA ...1355 transaction#: 4|
47057||||||||PAYCHEX INC.     |
47076||||||||  MMA ...2983 transaction#: |
47084||||||||LSU FDN               |
47091||||||||CHASE            |
47120||||||||OCWEN            |
47122||||||||ACURA FIN        |
47125||||||||JPMORGAN CHASE   |
47156||||||||ard ending in 2532|
47161||||||||PAYCHEX TPS      |
47165||||||||PACCAR LEASING        |
47237|||||||| PPX ...9863 transaction#: 4|
47266||||||||Keg 1 O'Neal, LL      |
47341||||||||HARVEST MEAT COM       |
47399||||||||PAYMASTERS INC   |
47475||||||||JPMORGAN CHASE   |
47514|||||||| MMA ...9021 transaction#: 5|
47518|||||||| MMA ...0541 transaction#: 5|
47527||||||||ard ending in 6411|
47535||||||||COINBASE.COM/BTC |
47543||||||||JPMORGAN CHASE   |
47544||||||||IRS              |
47555||||||||PAYPAL           |
47586||||||||IRS              |
47597||||||||ard ending in 6654|
47645||||||||TRADESTATION     |
47646||||||||IRS              |
47650|||||||| MMA ...7181 transaction#: 5|
47673||||||||BANKUNITED, N.A. |
47675|||||||| MMA ...6132 transaction#: 5|
47676||||||||ADP Tax/401k     |
47689||||||||SKYLINE PREMIER  |
47702||||||||American Express |
47724||||||||ard ending in 8869|
47742||||||||WF HOME MTG      |
47755||||||||CHASE MANATTAN M |
47766||||||||  MMA ...3701 transaction#: |
47771||||||||CHASE            |
47824||||||||ard ending in 3612|
47850||||||||JPMORGAN CHASE   |
47874||||||||AMERICAN FUNDS  I|
47942||||||||DISCOVER         |
47968||||||||BARCLAYCARD US   |
48007||||||||CALIBER HOME LOA |
48030||||||||IRS              |
48062||||||||ard ending in 8580|
48075||||||||MORTGAGE SERV CT |
48100|||||||| 4989092729 To Sharmaine Web|
48103||||||||ard ending in 1220|
48119||||||||  CHK ...6703 transaction#: |
48131||||||||DISCOVER         |
48145||||||||LDS CHURCH       |
48153||||||||CHASEHOMEFINANCE |
48164||||||||Synchrony Bank   |
48175||||||||JPMORGAN CHASE   |
48192||||||||BAYLOR UNIV      |
48238||||||||CPENERGY ENTEX   |
48241||||||||FIRSTENERGY OPCO |
48258||||||||RESIDENTIAL CRED |
48260||||||||WU Mercedes      |
48272||||||||IRS              |
48273||||||||PAYPAL           |
48284||||||||ard ending in 3073|
48293||||||||CHRYSLER DE MEXI       |
48312||||||||ard ending in 2098|
48338||||||||ADP TX/FINCL SVC |
48344||||||||Olympic Eagle Di |
48349||||||||FRANCHISE TAX BO |
48406||||||||American Express |
48412||||||||WF HOME MTG      |
48418||||||||CHASE            |
48453||||||||CITI CARD ONLINE |
48458||||||||American Express |
48464||||||||American Express |
48524||||||||ROUNDPOINT       |
48532||||||||ard ending in 5328|
48540||||||||Seterus, Inc.    |
48615||||||||Nationstar       |
48617||||||||Nationstar       |
48618||||||||CHASE            |
48626||||||||ard ending in 8321|
48660||||||||ard ending in 8860|
48686||||||||OCWEN            |
48730||||||||Hancock Ba       |
48748||||||||PAYLEASE.COM     |
48769||||||||JPMORGAN CHASE   |
48778|||||||| MMA ...4909 transaction#: 4|
48781||||||||COMMWLTHOFPA INT      |
48789||||||||OCWEN            |
48796||||||||CITI AUTOPAY     |
48797|||||||| MMA ...5997 transaction#: 4|
48821||||||||HUNTINGTON MORTG |
48834||||||||CHASE            |
48860||||||||WF HOME MTG      |
48872||||||||Lofts at the Hig |
48884||||||||American Express |
48895||||||||ard ending in 9039|
48899||||||||ard ending in 9187|
48904||||||||ard ending in 5858|
48927||||||||CHASE            |
48960||||||||JPMORGAN CHASE   |
48974||||||||CENTRAL LOAN ADM |
48985||||||||JPMORGAN CHASE   |
49000||||||||ard ending in 6785|
49030||||||||ENABLE MIDSTREAM      |
49082||||||||PAYCHEX INC.     |
49125||||||||ard ending in 5598|
49131||||||||CAPITAL ONE      |
49139||||||||PNC MORTGAGE     |
49178||||||||CARDMEMBER SERV  |
49198||||||||ard ending in 6233|
49203||||||||American Express |
49214||||||||CAPITAL ONE N.A. |
49229||||||||ADP TX/FINCL SVC       |
49249||||||||Windermere Prope |
49277||||||||PAYCHEX-RCX           |
49278||||||||IRS              |
49283|||||||| 4988412675 To 801051161 (_#|
49294||||||||Nationstar       |
49308||||||||ard ending in 5079|
49321||||||||HEALTH CARE SERV |
49341||||||||XEROX CORP.      XEROX INVC|
49345||||||||BK OF AMER MC    |
49353|||||||| 4989135462 To Apollo Sign (|
49364||||||||SCHWAB BANK      |
49412||||||||INTUIT PAYROLL S |
49448||||||||ard ending in 3484|
49487||||||||GAP              |
49503||||||||SUN WEST MORTGAG |
49550||||||||U. P. S.         |
49558||||||||US BANK HOME MTG |
49584||||||||IRS              |
49593||||||||FEDLOANSERVICING |
49595||||||||ard ending in 3029|
49619||||||||ADP EEPAY/GARNWC |
49624||||||||DISCOVER         |
49646||||||||CHASE            |
49659||||||||WF HOME MTG      |
49665||||||||SEARS ONLINE     |
49677||||||||ALLY BANK        |
49690||||||||ard ending in 1051|
49700||||||||MONEYGRAM P SYS  |
49719||||||||THIRD FEDERAL SA |
49724||||||||ard ending in 7561|
49827||||||||Camden Vineyards |
49859||||||||ard ending in 8979|
49862||||||||Camden Woodson P |
49865||||||||ard ending in 8640|
49868||||||||CAPITAL ONE      |
49869||||||||BK OF AMER MC    |
49899||||||||  CHK ...6228 transaction#: |
49900||||||||JPMORGAN CHASE   |
49933||||||||Apex Clearing    |
49954||||||||Southern Wine    |
49958||||||||CCG              |
50009||||||||FID BKG SVC LLC  |
50054||||||||CALIBER HOME LOA |
50072||||||||ard ending in 9100|
50093||||||||CITI CARD ONLINE |
50105||||||||NEOPOST ADVANCE  |
50154||||||||ard ending in 3399|
50164||||||||American Express |
50165||||||||CHASE            |
50191||||||||WF HOME MTG      |
50248||||||||American Express |
50249||||||||IRS              |
50259||||||||YMCA OF METUCHEN |
50307||||||||CAPITAL ONE      |
50310||||||||BANKCARD 8710    |
50313||||||||NEXTGEAR PAYMENT |
50332||||||||ard ending in 7688|
50344||||||||CHASE            |
50348||||||||ard ending in 0350|
50352||||||||TRAVELERS INSUR  |
50361||||||||American Express |
50375||||||||ard ending in 9611|
50385||||||||DISCOVER         |
50396||||||||CAPITAL ONE      |
50413|||||||| 4987940676 To Ron Lieber (_|
50420||||||||ard ending in 9341|
50475||||||||AMERICAN EXPRESS |
50477||||||||CCG              Auth Pmt  |
50487||||||||ard ending in 0114|
50520|||||||| 4988109963 To KATHERINE OCO|
50523||||||||ard ending in 5576|
50525||||||||ard ending in 6351|
50531|||||||| PPX ...5393 transaction#: 5|
50573||||||||American Express |
50584||||||||ADP Tax/401k     |
50594||||||||ard ending in 4060|
50617||||||||American Express |
50621||||||||JPMORGAN CHASE   |
50639||||||||BK OF AMER MC    |
50643||||||||WEBFILE TAX PYMT |
50672||||||||ard ending in 0683|
50684||||||||BK OF AMER MC    |
50687||||||||ard ending in 6072|
50730||||||||SKILLS INC            |
50740||||||||JPMORGAN CHASE   |
50741||||||||CA556 - Avalon D |
50782||||||||BENCHMARK INVEST |
50800||||||||JB Nutter        |
50863||||||||BB&T             |
50869||||||||CHASE AUTO FINAN |
50874||||||||ADP EEPAY/GARNWC |
50876||||||||American Express |
